1002922,L,COLM,BLAZ
1002923,7,NERO,BLOU
1002924,1,ORY,CUFF
1002925,XXL,WIGG,SWIM
1002926,5,UNIS,SNEAK
1002927,XXS,DESI,HAWA
1002928,L,ORY,EARR
1002929,M,NANC,DRES
1002930,8,PUNT,APRO
1002931,10,WALL,OVER
1002932,XL,MELL,JACK
1002933,8,WALL,SOMB
1002934,12,TOMM,NIGH
1002935,6,MENB,SAND
1002936,M,PALM,SUNG
1002937,5,PENN,PANT
1002938,11,MENB,CAMI
1002939,9,PATR,OVER
1002940,XXL,UNDE,HAND
1002941,6,WOME,SAND
1002942,4,BANA,SWIM
1002943,XXL,BART,TURT
1002944,11,PLET,BATH
1002945,XL,COCO,BOWT
1002946,XS,FALK,LABC
1002947,12,PLET,MITT
1002948,11,BANA,SPAC
1002949,5,PEDR,SOMB
1002950,4,DESI,JACK
1002951,1,GIOS,HANK
1002952,1,BOSS,APRO
1002953,XL,SALS,MITT
1002954,M,GIOS,BLAZ
1002955,6,NANC,HANK
1002956,3,MICH,PARK
1002957,13,BURL,PANT
1002958,XXL,COCO,CUFF
1002959,7,MICH,LONG
1002960,4,ORY,BATH
1002961,3,CHAN,CAMI
1002962,16,UNIS,TURT
1002963,8,BURL,APRO
1002964,16,GIOS,BLOU
1002965,16,BART,APRO
1002966,XXS,MARE,CAPR
1002967,6,PALM,CUFF
1002968,13,FRAN,FURC
1002969,0,CALV,TURT
1002970,15,NIKE,PARK
1002971,11,HELL,CUFF
1002972,XXS,CHAN,SOMB
1002973,8,INUO,CROW
1002974,12,WALL,BATH
1002975,XL,UGG,MITT
1002976,XXL,PINK,OVER
1002977,11,MAXM,HAWA
1002978,12,MELL,DREP
1002979,5,PATR,PANT
1002980,10,MARC,CAPE
1002981,15,SALS,DREP
1002982,5,MELL,TANK
1002983,9,MONA,SWIM
1002984,XXL,PEDR,FLIP
1002985,15,SPEE,NIGH
1002986,15,VERS,HAWA
1002987,15,MICH,SOMB
1002988,M,CALV,EARM
1002989,XXS,SPEE,COAT
1002990,4,PLET,COST
1002991,0,PENN,COWB
1002992,10,ORY,BATH
1002993,14,NIKE,APRO
1002994,0,ETAM,CUFF
1002995,XXS,MAXM,UMBR
1002996,XXS,PENN,HOUS
1002997,XS,MELL,CAPE
1002998,XXL,ORY,WIND
1002999,10,COMM,HAWA
