1000870,x2016ati,0,2019-07-04,TECH,L,aXWZno68zAWGDJXMTJFg3AVViyzWGW6EDbbEyKje0mPJsRQHBcq99CFe3ITm,AQUA,mint
1000871,x2016amu,34.00 ,2019-09-10,TECH,B,Zyujxwj9yd5yiG6iLC9cQrZQTnmGcRHu9ChoqXwQN4CTpr37W0KbSgM5qBrp,MARO,decent
1000872,x2015aov,0,2019-08-11,TECH,L,7LvEn3t1g0chXnf1sj6ihvnvSIM4ftncd44aqTBa1cXSVUxuiYrFUIlJ8aMn,INDI,poor
1000873,x2016app,84.00 ,2020-01-15,TECH,B,pixRQsCb4KdQSZ3mJXlpiZ0P4Asdh9pU6tIX1EpkndOAUGdyUE7Tek5nIIpf,AQUA,used
1000874,x2014bji,0,2019-04-24,TECH,L,kCL0qL3ALyGBwYG0tmDzzX3nU6dOsd3rjNSOJJtJ44goQSVs6bRXPUgsWgaL,ORAN,poor
1000875,x2016avj,64.00 ,2019-08-29,TECH,B,cvmtxuapOygtoIM1PhksNCf4QhwWdhm89AyUPAmC6BgCYCt9f8ALrHGo6gWX,RED,decent
1000876,x2019akr,0,2019-09-22,TECH,L,NtxscTChIi2WXzBYdqIM7TA5CX0pGuEXxVJeiqt9V4SSsOn0hqCvsk9DLPzh,MARO,decent
1000877,x2016bhd,59.00 ,2019-07-06,TECH,B,mfyZ5iFrfq4kuTeniITvxndJKmNvUq9Tm6GSdBqnPn5GVYurjoES9zaC2kLp,MARO,mint
1000878,x2014afx,0,2019-05-05,TECH,L,ayJ1HFvoC8NAIbRY1OOPq2FnzzkdkrTEIONFAfEHLYq8Nd3zNAVe44XKkUzD,WHIT,new
1000879,x2018alq,59.00 ,2020-03-01,TECH,B,RaxGGi3prHIOZCY9AzC3mp6IswAbLeXdfaGw7yxUBDzi6uXwst7hIHgGB5M9,SILV,new
1000880,x2017arg,0,2019-06-02,TECH,L,jocv9NRPvzJz6xxAEp9IXSmJ0FtwHeKakfjuVUb3hFA1I6TXcUxim4t3jbTp,NAVY,new
1000881,x2016bae,14.00 ,2019-10-23,TECH,B,MGDPw3Wrv4zBuc9KCw8UHhNhMqXZBtFkh06wz9L87XS9evktOPrPj1cUTChn,AQUA,new
1000882,x2019bbz,0,2019-06-25,TECH,L,qf4W5zXaU7f9WMshbUMvCUHzovMDzPW4S0BM8npr4LqG2nfa0NAbKTDIQkDR,BLUE,mint
1000883,x2020bax,13.00 ,2019-09-28,TECH,B,crQvCLkqtwOMCSrnOGgWv0sVOlSjAvpboYleLHKKxFVKo2b4rnFcgxjdf2au,PURP,mint
1000884,x2019anv,0,2019-06-06,TECH,L,ZkYMHHZbhQtVZHT48ErNIacmvXrn3XtHZk1prXKenPeFl9Xx24GTvjld2Y4g,RED,new
1000885,x2020blr,23.00 ,2020-01-27,TECH,B,5fzzLOCQrXjvzuWGBP5uMxnlFR7s3DvDRCHddrJmiuREohHwOpxUSMzNvKHy,ORAN,poor
1000886,x2019ajg,0,2019-07-14,TECH,L,EIuxBODfKvMsltmTS944T74MdvPFG7RHpovvFA4KKczoss325WqT7fcXPAHN,WHIT,poor
1000887,x2014afg,111.00 ,2019-09-09,TECH,B,FSB1DOTDL5O5ddnNK4X4F0hjkiKXVMzHEWXKwNioJ3DkIcBXEp5uTbCh0fWs,GREE,mint
1000888,x2018avm,0,2019-12-03,TECH,L,RVEWesH5e2hASEVtW6MUbghYlwGBBpQImzn4q1z85kuEOfgMCJt3ahbM4rv6,OLIV,poor
1000889,x2020aeb,85.00 ,2019-05-23,TECH,B,4yPKDCBQbbMPRDcf6wDSbwt8i39LTPbhOQfqxdPMrV8xzj0ZxB00FqGkNqcT,BROW,new
1000890,x2017avp,0,2019-05-07,TECH,L,voyNzkyLw6n1SV1cKsXsEto37EedfcFkzRRJENlz225jh6ka27vjJG4wfc0J,GREY,decent
1000891,x2016ahn,66.00 ,2019-11-09,TECH,B,gBXvrKiv3qcS4yQnNhmjkUzCZGaaaVaedJAeCSoXZ9cy640AyCNV2UXG2ZQJ,WHIT,decent
1000892,x2014bdp,0,2020-02-14,TECH,L,XGHExf4Je3asMkk8pPH5tKtjBBBeereog4xqDIshdw5mF4sMcX9S0V24z3Pu,GREE,used
1000893,x2015bmc,24.00 ,2019-07-07,TECH,B,gYRUS7BwU8HGNJ3ecktpGlxGoNOZbweaShdvFHyzYl5cW9mcfSSDz7C8QK23,PINK,mint
1000894,x2019abt,0,2019-04-27,TECH,L,nckAH35PBBF454IksSLPBxhFUWQWuVK9VNZcN0jrB06ylvY75XAN5kfMPR51,TURQ,decent
1000895,x2018asx,48.00 ,2019-11-24,TECH,B,79IS2zu4ZLF4GkNh0ngxDazDw5t6mqX3TgrS1XexK8AbootxfgbmVA2SYlsv,BROW,used
1000896,x2018adq,0,2019-12-05,TECH,L,x0Ni3NTg6IuCT40zSlx4ykvAVNSBn65wK1HVtKa2WYqWT6ubPlQIFIXp2dyb,TURQ,new
1000897,x2018baa,56.00 ,2019-05-05,TECH,B,Up0Am0XM59cZvxYDYQUTcWahooRMSf3Brom0redJ6dbgPBl9TxFzv9N2bZBE,OLIV,poor
1000898,x2017abx,0,2019-08-28,TECH,L,QChguMldWve3BiwRYA4Cq447rlEpaYRx8dV3QUJkpM8AGfCCaqu78iHODjg5,GREY,new
1000899,x2020bje,10.00 ,2019-03-27,TECH,B,VOc0i3Dth3OPxZNLfhYaE9CC1RkxozkK1E0XLYtXMitn5rdi02DuoSTs1vxb,BROW,decent
1000900,x2020adc,0,2019-11-15,TECH,L,aCTZAIdpLZe8jCtQQJP64N44ejx1she1LdgkyJNfGfIEs54pzDdVS01Ch2En,MARO,new
1000901,x2014bfw,95.00 ,2019-12-09,TECH,B,4owzSlqZzSprrf5QJWZTskPKfTJdu7T3ifAEdGLp0XCjer9XCZkRAXhkGBiK,OLIV,poor
1000902,x2018bgq,0,2019-05-11,TECH,L,jBnjVM6Ac3kIefHUjSwReePUKiHyf7YNJkpy06AiBqiBVcpFySBh3tlqNOCM,TURQ,mint
1000903,x2017aga,65.00 ,2019-09-16,TECH,B,TLUzbiH9UlASOhjLVpae06dgy7UO5jcCvhe95lEbM2ZBIcwVP4lh7ugbsQpO,TURQ,used
1000904,x2019axw,0,2019-04-10,TECH,L,q4kaTX1CGtmuvJYUjnu26StUenLmfAbbcjZhPZcQIOpLVYC0o7LrrBfUoGiD,PINK,used
1000905,x2014aiz,68.00 ,2019-09-07,TECH,B,a80qKxoAHw07odCDe1LXA901NMy3iwc9Dz2gWGe338LSoU7nEeFM91fM8Pyv,TEAL,poor
1000906,x2014bfm,0,2019-06-25,TECH,L,eOcWIPdqoFSHhCW8LdrU5648nyGoSWlTtCyseonZMm9oNVtjkyQvKoT75SCf,BLUE,mint
1000907,x2018awu,61.00 ,2019-08-21,TECH,B,FevSEUn4b6KIVqOBrDezqOX7m4NmoYrgfowjOLvk1OTW3FlL2RYY0nz7BWwD,TEAL,used
1000908,x2019aqx,0,2019-12-22,TECH,L,5JS4dKgh3hnYuHrlWQj8OFo9ioX7Uu0fFOIjiFyuohVsOo0TNZsSku9KKQRC,GREE,decent
1000909,x2020amj,80.00 ,2019-05-25,TECH,B,G5REigpNpe4ZOLe6jbnBMnzzePQGpwfzWt6VoOgF9soeyH2fM3KoD1XqNMHe,YELL,decent
1000910,x2017azg,0,2019-09-05,TECH,L,kLj5q8x7fGatJ8EapIlozERBXIrfW7GFqx13eiJ3JjlBfeoEZtE17GHdPz8b,BLUE,poor
1000911,x2015aqj,30.00 ,2019-06-04,TECH,B,FmLPSkKDoULY6QXp1n1cjHTsnxEjo9FmDldZpevuoFbopNOnbP0SzJDiWjk0,BROW,new
1000912,x2015bfi,0,2019-10-22,TECH,L,YGujRxR0pMOKLDFkHmabeFgmoPx9BmZ39JCq8gWMoFhYxLSyrXbIS9SXITcn,OLIV,mint
1000913,x2017alz,18.00 ,2019-06-23,TECH,B,alHfxx3wAg0cf94quliqwQ8CP16ndhiz5JG9PaN7kZKoVMP1opGfEkHl4MIe,INDI,mint
1000914,x2018aak,0,2019-03-25,TECH,L,T3A3SJa9uc8NLOgzhS122RqOlLHwYeq8lBQhoSPccfyghsm3Ueb7n6bG2oak,WHIT,decent
1000915,x2016aqb,111.00 ,2019-05-17,TECH,B,pd9mV4sVGZILi4n8Ii7Bvq0hEPKHKk3EJvuHAuSZv3U8fKYD0EqRhjj1wmc2,GOLD,poor
1000916,x2018aji,0,2019-03-26,TECH,L,XeIpN0F7QQIF3KLtDDmzcmxPewrpgmTjJ8ifYNDJqmoQJbXZAhz1jhG2wMJy,TURQ,mint
1000917,x2015ans,19.00 ,2019-05-23,TECH,B,QwwOjM5YWhbRalwguTmhKq47xKM0UaxGWXaROmzpQbS9MGLkje2NDi4Zxd7J,GREE,mint
1000918,x2016anj,0,2019-04-12,TECH,L,oPbk8tW4kAAsTNU9Hrq6lgxmcCX3NjEwo4E0ZmSs24wtbgt351MrJKV7iHBy,RED,decent
1000919,x2020aja,42.00 ,2019-06-29,TECH,B,bOStdwQz2yVeyeguC3iAQdkwTqZbfFrU0XsP63pSKuDEu51RwpxvcGw5XiHS,AQUA,poor
1000920,x2014arf,0,2019-12-19,TECH,L,OifLpA41dK8FOW2jIfL1dQK5tukChQZPI830cZX05TCeUL6KHvAn7UO1NL9T,NAVY,mint
1000921,x2019ala,24.00 ,2019-07-22,TECH,B,mzGpuaUJmXcvL0PNtUUZEXm9gmWF8r7GqucYJdPKEs7ueHa301WO88UMhtvO,TURQ,decent
1000922,x2020aik,0,2019-08-29,TECH,L,8yDvNX8ZS8fBjZf3YRe1t05einvtUh4pvgUIN5r9P2mkYcPfAJZ11Uc3ZrFb,BROW,new
1000923,x2014abg,88.00 ,2019-07-16,TECH,B,ialwVrOKEE6UCUzhU8rwAaq80Q7ZLKIi87CxAuHDCHPe6bhB3tDG6dC1wcYO,NAVY,used
1000924,x2017avh,0,2019-12-03,TECH,L,TrsrfLzWxyHN8LFtnwbjD2X2hDk6sjMtjiVpqcFGq4pmF6wjqQXhrxjj1dtL,BLUE,new
1000925,x2017aiu,56.00 ,2019-06-27,TECH,B,oz6owudDOgIbGHfDqW5P5VKzaE8R3lOkYo1dKHfe3iyyWlljpjP3dto4a841,TEAL,poor
1000926,x2020ani,0,2019-05-10,TECH,L,XcWO2FjGpD9mlKFNmCnZv8hBgFgX1r1f1UIiGD5YpRGEiexScsQTN2l7YZkX,NAVY,decent
1000927,x2015ard,18.00 ,2019-12-08,TECH,B,ZVIqgahNBQIIssvbmgqnD8idzm1JLATUmMB76c7Vb80ty9Rdol5Of0uh6ZLq,PINK,new
1000928,x2018auc,0,2019-09-26,TECH,L,Aw5anDhUNmnvUw75AcEbADvLvBZGWPYm18pBKrSwFHbIo6NKqTQdJrMQS87F,AQUA,decent
1000929,x2015awk,113.00 ,2019-03-08,TECH,B,gcCGa28uTSTbrOgx4VgOH6IT16BFC33FJOudUgmntZP23kSuru8y8ecPGHHO,GREE,decent
1000930,x2015bce,0,2019-09-23,TECH,L,WxX5RtGCBu5yUeRO0zV4ity5AEYonp7HA7wSlkruo8GXYOT13lqNhPi9pR6N,MARO,decent
1000931,x2016amb,103.00 ,2019-07-12,TECH,B,ct6DR72BEy59afPoUSKscVbYAnIlGvYVEDauvcoCVFztJ0pvtvPN7w2xOCvO,ORAN,decent
1000932,x2018bau,0,2019-03-08,TECH,L,yDFMAqw7wNTSD11iivc87coh6qSK66KAfMYb5sMUeBmA8SR2guiKk3dnIbTE,GOLD,poor
1000933,x2019ajb,90.00 ,2019-10-08,TECH,B,iaLhX8LlzLFCq0SZecSpg2d4y2wc4PaPl7iD7ZJjunFVczmdHsmDD31rEtPp,NAVY,poor
1000934,x2014bjg,0,2019-05-19,TECH,L,S4vTdoDkVmN9dfHQJiEfN6tQNXwgt2fW7hIGGQAQiM6eMsrMpnFC4uZWpmrJ,YELL,used
1000935,x2018aqe,100.00 ,2019-09-15,TECH,B,Tr76uOlijOtNEpZpjKQJmw91YGImUWTRPIoH0VcdpIxfGEHxz5nFeFBevu5Z,AQUA,decent
1000936,x2015aim,0,2019-07-15,TECH,L,ce2BBL6J3kNDexyjnqjESnM3evNsWVkBuU2tf0HtWASvjbNc7rskBqMy8kIH,BLAC,new
1000937,x2017agb,62.00 ,2020-02-11,TECH,B,acHgfNAxehJZcvxHvVDILozmhs8AsFzf7nWCTZU8FOzBfvR0ccBUVRTF4yCa,MARO,poor
1000938,x2018agf,0,2020-03-01,TECH,L,5Snk3fhaJALR7yM2qkAFNJkHkCYhA13hgcSFE1JX08OHSASgd89XqlXWed1M,GOLD,poor
1000939,x2017asl,63.00 ,2019-10-17,TECH,B,mG7TPajmJA7tmyIRcjbEHkwfW1nMErFp8nx9cB92hk81c6tqJGrllG6Oz3pk,SILV,new
1000940,x2020azn,0,2019-12-05,TECH,L,1r5wyi1OVuUup40EUjhZ9mfslZS94ME38gKdmkA8i9NHj7AszXp549K00ZqF,TURQ,new
1000941,x2015biv,56.00 ,2019-07-17,TECH,B,9G7hByOE0Evhy3c4EmajLmCm0HtORrH72ir5q8bc2RuAPMonOSQ3hoVeHnAn,GREY,used
1000942,x2017bkk,0,2019-12-23,TECH,L,xLObrmxpW1RhHb6sQr4nma9fZ0GGlHpwOhrsEPkmjm8Ik0P9w8nRKuyfJRGy,BLUE,new
1000943,x2018blb,34.00 ,2019-04-05,TECH,B,qmW8MAX3NliB4toH4N9xmODFiAzkAa92cG7aOAm46VHidanTaQIOXXXb7DCE,INDI,decent
1000944,x2016avi,0,2019-10-25,TECH,L,iiYK53Cas2OGAHMfDJCiefU8X9K3ZTXOa4PjJb6C8FV5YIKGBVosbEzW1CrJ,BROW,new
1000945,x2017bkk,75.00 ,2019-12-03,TECH,B,wKtSrAMv6S5LSIPhDxi1noAmGLswHmiZUOrsEJheyrTEo7ZaUHJWJP6UcXaX,MARO,decent
1000946,x2015adv,0,2019-06-17,TECH,L,ijgMi6jDFptcKY2TMZEstDUjvUtcUvJZrOjmdCJhCNtXGWQMirrVLsq5TG7R,ORAN,used
1000947,x2019agw,52.00 ,2020-01-03,TECH,B,cH3WNNWHeVCnlyqfC3gDk1OjTiHWWNBLA3pyNcYHW7RUCHaMnKZea7EX9JJw,RED,new
1000948,x2020bgn,0,2019-05-08,TECH,L,OfZhKn8Bwbqn0SOuT8IM2tlP0NbnECj2Eu1QE1CX31pghQHOZoJrALXYNH8E,INDI,poor
1000949,x2015anb,116.00 ,2019-06-26,TECH,B,fJOTCm84AUGr542e6YgVs0bmvlV0ix33yl8i3BdxBArNWkAs0XcmMSTJuQwF,WHIT,poor
1000950,x2018axp,0,2019-05-03,TECH,L,RPbKS3fInnKq45SjPZV9HYI3eQ17j1hgbsGCuF1b5tp8czLH5TEXiOiQ7wZQ,BLUE,mint
1000951,x2015adz,26.00 ,2019-06-19,TECH,B,hlSgcSR0kBkogNWFqKQ3IND0i0KDDqWgzrBNcV8RRPIoXDYRTeuEFQ4zr0mW,WHIT,poor
1000952,x2016ahp,0,2020-01-04,TECH,L,dsSRcMsu7YMT54AJuHLgx91kTkuV2VR4Y8MrUDCiy68U1kNCxqkV57QmOzcX,BROW,mint
1000953,x2015agi,36.00 ,2019-03-25,TECH,B,WoqCAvkjmXhwY6082Llalt7ZogG7iXyWgjSUQnx7ymh1uwXQ01ZgUsLwr45q,BROW,poor
1000954,x2015bjr,0,2019-08-14,TECH,L,RyztZHLIM64ml69POeKoICUe0L7HKx7KzpdEwRc4HuMIP5zVjVBTuvmjCrTH,TURQ,mint
1000955,x2020ayk,26.00 ,2019-09-16,TECH,B,WSrrCR3I1F9yFGb8JqW1YNnATzSgiiGfDTj4VbB75Agvx7hBbyLmavYGOinu,ORAN,poor
1000956,x2017aij,0,2019-11-24,TECH,L,B7pMVjDw5eqtZERg6cxBUNeBEs70alzSpaCeVs5a7HCWzJ1ptIV9x4EPVVjz,MARO,decent
1000957,x2017bbc,111.00 ,2019-04-02,TECH,B,h5OAOT2tpSma7Z5Ua9xGY0NxIL9OvRRRrygc0jSmye3KcPlpdiNmCsvTl17f,GOLD,mint
1000958,x2014abl,0,2019-08-29,TECH,L,IuJiu4QZsnVxrCP6cVSnO0c2kvqOP8wi9tJmKxF598n3rmn7onr0gUt0VN93,RED,mint
1000959,x2016ajm,114.00 ,2020-01-22,TECH,B,oYNvzm8VKKPnr8YTRhQRPyn6LcLKomG9jiLsGZyr5NcqWPDohGNhd0pw8rP4,MARO,used
1000960,x2017bdy,0,2019-12-27,TECH,L,V0qdaLaKdRuOvEK5H3i6mezZE3VCITqCzFkOtjha4Ms6TSBRw4MJvUOES7ZL,NAVY,decent
1000961,x2017ajc,80.00 ,2019-03-08,TECH,B,gBFO36aS2OMs2HK8BKVLXOOxVICL1fCHcEivhjNSh6b4sav2tZVuW4CnlWYU,PINK,decent
1000962,x2019awf,0,2019-07-04,TECH,L,TKOroqabRHdKSOTwEdzfhqfW6mj62PE4bdWJn4vdqEnlsBqWxSBzuyYuHW6s,NAVY,poor
1000963,x2014asd,115.00 ,2020-03-07,TECH,B,3Co79mRdxW1GtqA0KnnUhfgzi2yoCoIbeNarqusoT27ehWPdSbtSU2RspkIm,TURQ,mint
1000964,x2017awv,0,2019-12-12,TECH,L,rRrfj2VNu9UHDppyO3aYBdY3jTJcLqMTg7W9aO9Xc4j7JFbwzYeeh07ifbkI,BROW,poor
1000965,x2018bdt,46.00 ,2019-07-28,TECH,B,zAVlCFOD4qmtSCPgEmtpIAFakVj78ZlDpQEder4D2BzsHMeEDhoLLXyJdJyD,WHIT,poor
1000966,x2018blz,0,2019-12-17,TECH,L,IOIbeYgDtV42wiv5LrR9hv4oPXgVX4Yo3AETE5AVRIrvQf13h8uk22mmS3kP,INDI,poor
1000967,x2016akf,101.00 ,2019-04-24,TECH,B,KAHRBHKiy8NQb7U9wMhvB8f1pT8JBMat9VTNTE0TJIhm818mlaHnAzaNISP6,GREE,decent
1000968,x2014bgt,0,2019-05-22,TECH,L,uwuKt0J2SXRlNh0h87vIJLqmvQ23QZnHftb3Yf7jzzRQ2PVMZrAFDDPU1X1r,BROW,used
1000969,x2014awj,67.00 ,2020-02-10,TECH,B,76jrNqb9y74j875tba8cwxtHEezqvjYRHn18EGeCrtgKt8R8KBTW5e2CAAxV,ORAN,decent
1000970,x2018ael,0,2019-12-16,TECH,L,vTNIuAf1IhsJUplg4h50ogc777NfZsavobKWxSYGgYaU2E3jeg4eL4dWHfdt,AQUA,new
1000971,x2015agp,13.00 ,2019-06-29,TECH,B,cibR3Merfvn2xwYAVhe6yZvXT3ICMG5mPhxr7MjYAZGFKwvC2e3xB8UHfJp6,MARO,decent
1000972,x2020anx,0,2019-11-04,TECH,L,5DlpTG9ORR9oQ4lpGce7JaQEUqRRbsRKcvmJAkXTFCRBcidU7OeipuCo9Ioe,OLIV,mint
1000973,x2015bbo,22.00 ,2020-01-01,TECH,B,zd0glfiOxArFlU6p3WIwfyWSTN6iEWDkiRe0c9NWBKMik44PInMpJV8h1FIc,MARO,poor
1000974,x2018axl,0,2019-09-01,TECH,L,MBZ53FAH7dqK4W9g3ilq68z6yL2eIwHB0jhSKdsG8nqp3ciJoyxDRzuVRzTa,NAVY,poor
1000975,x2018big,55.00 ,2019-05-10,TECH,B,IgHz2fZ9xvEj2CQIqCSwomfuZDZmSzrFASGcXkZoVro6aJBZQpyot3CBQMc0,BROW,poor
1000976,x2017blw,0,2019-12-09,TECH,L,gFDxei6cJX3h6HqoGgffmmhwnN1looi3Wt4yKL66xVJyxcJbkDqui8yXy0ZS,AQUA,poor
1000977,x2014amn,27.00 ,2019-12-12,TECH,B,xO7hdc5BWsXmDcKgr0HSvE4owpijr8vVx7KbZq2JUSwoSZFcarmPwUeLavwL,TEAL,decent
1000978,x2017aml,0,2020-02-04,TECH,L,aMT0D2FbnQq0mNO0NQU0tyREXWfcaxHvfQrlBtkZ7y0g2jr8ER5wkctTUndO,PURP,poor
1000979,x2017aep,91.00 ,2020-01-20,TECH,B,GK6rlvkDr2RKJOwLiOtHvThFvjcInnxIb8TJygT6yGOvSujnYjs7wKWTydTB,OLIV,used
1000980,x2018adq,0,2019-10-05,TECH,L,TI9z82WINtbQ0PwJP5hJWRvHR76wsxiz8ZwhwvtEtPx6UHiYlbWStRIFtDii,GOLD,mint
1000981,x2015bmj,105.00 ,2019-12-11,TECH,B,blK21HYUDYHxfEyef9deqRObZJpY3mquDkMp1YkkpJfkHAmNNVhG3TUL1vCR,PINK,new
1000982,x2015bki,0,2019-10-25,TECH,L,hqTjcU8clU2zni1X2l1rDET5MEr05vxAxzPio48tczaql8QpOSbfcmhSn5HB,GREE,mint
1000983,x2018aow,78.00 ,2020-02-18,TECH,B,i3siZeNidMzGL6y1IkgDFjzHVlEdAlJoXdf3Hh5xNVrt3dRxhcGU8QcGDknO,MARO,decent
1000984,x2017bkr,0,2019-06-11,TECH,L,Pj6JVNse02X8ErxiWzDlr3cZode2SHi4pSBqpkoVnoyAnDsZ8V2tg8QmniT3,BLAC,mint
1000985,x2018akp,42.00 ,2020-01-15,TECH,B,HOkHy04YoZ4woq8XN9JGJpuF5c2qqtUWDCT2x2q6FeIJhNeQ4Fmaumg7AUaP,BLUE,new
1000986,x2020ahx,0,2019-09-06,TECH,L,3onDhhfen8HSqV6RWxr7ffhmUC4C5J28FY4wmsbTEw5VYTzDD77YAwOpEQyT,ORAN,poor
1000987,x2017acm,53.00 ,2019-10-04,TECH,B,TDTVo7a45Lvqke9l8JcNLZsyIrmwcppbJACuwqGH7OYswiETjmKWTFpIRI0M,MARO,used
1000988,x2019akv,0,2019-10-01,TECH,L,zTGVVSTNoU7rJ9amVRsVkMU8d0xavbauKqjpv0guM1msvxG2yAL7e7GPyn44,WHIT,mint
1000989,x2020atu,59.00 ,2020-02-27,TECH,B,sPgJFFiMYCTizMSRusZs51xlzlDUnju8RsXAzFApl1eMbWkV8pnpOls7TNQt,BLAC,new
1000990,x2018afy,0,2019-05-20,TECH,L,b5RsAQcHqLszWPXZYR0MvEW6nPAC6NKRErCO3hzVQ8vF9KzkYiTe751zbFit,TEAL,new
1000991,x2017azo,38.00 ,2019-06-26,TECH,B,UO0VNgnwOC25jYCqbluLR5JKfU1HxS6GfgNKrpIYy1eWPGNDqSG0To2HW14V,BLUE,used
1000992,x2017aaj,0,2019-04-23,TECH,L,zisYbrH8xNopKtKXd9l8PqeY4o5wNG97RJqUNBZ8B4Dd7IJx1AZadKWKE2P1,SILV,poor
1000993,x2019apr,55.00 ,2020-01-12,TECH,B,sNehp5FJohhZOlhw3ayf4yiYB6aOjlak2Wfpte6DRciGO4s2S5RcsMlZAWea,BROW,new
1000994,x2015agx,0,2019-07-22,TECH,L,luW9hnU7hHiKBHdCyyfclPQC61KC1tJ1hWkCylu2PpJLVu7beqY5Z9vudzw4,MARO,new
1000995,x2018awg,16.00 ,2020-01-31,TECH,B,y5N8J27cjkmFCWPsEm7BqwHqnDSXAeO5RhCrLg22K8E0j8u91E4nf1U6wRUC,AQUA,decent
1000996,x2017acc,0,2019-10-31,TECH,L,Lu1wbut5HVYHa6j4F7ZZOirq42mFcFPpx1BUW0MnOJXFFSiO6eGc9Z9BoI6h,NAVY,mint
1000997,x2018akp,67.00 ,2019-03-16,TECH,B,9jGkO7Q3KiO4k1il7UkpuhxLbk8KSZUkBDf7rfmzbPOYuDGLtBAJKzmfop0E,INDI,new
1000998,x2015bem,0,2019-08-13,TECH,L,kc5gl1itGzFM6Srxj3AGlonZ1JItuGQvslgfJCI0lllU1Bne7Pf5zwxKX2NT,INDI,decent
1000999,x2017abe,49.00 ,2019-06-01,TECH,B,a6529scBpTtmOmorRQVkcUJjsT8NgTS80VnF3g92HyQNBXIa00vQ3mXvdhTB,GREY,new
1001000,x2014ary,0,2020-01-31,HOME,L,gZem4aO3a0Y3M0cIqSeH3aT9d03NTKWb3y8dQgXqypuUvutGxAqldEwlJ2tV,NAVY,used
1001001,x2019aev,111.00 ,2019-09-19,HOME,B,XrIsQDr763oXGY5cGBdpFRWcK5haTOx6rzAnz7wN26s3602L0IRe0Xkr4bv1,OLIV,poor
1001002,x2020bac,0,2019-03-14,HOME,L,TOXbVIEZGAKd2SOEbFT0sLZGLLgAFZPX3SPnMo4RTVAOs5jQZht60D4TYYlE,TURQ,new
1001003,x2020aub,46.00 ,2019-04-02,HOME,B,ZshgTNYQMWU9tAI0O4fFOFVa8zQ4SEeZIMysnmliAVxY2z17fIrK0yOc0zm5,PURP,poor
1001004,x2020als,0,2019-04-28,HOME,L,3aP6Ak3A5Uq7ifQuIl3sLhyM9YbEAtOEv7YGqhuyzEw8HUrCU7UqLBI6z5g8,OLIV,used
1001005,x2018bdt,58.00 ,2019-09-26,HOME,B,1MxIiiYP03TGwtAIZMF3mMODsxCcxE1BtDvYgBJvRVKz9ut7eZ15OiiTgZYJ,NAVY,mint
1001006,x2019bat,0,2019-10-02,HOME,L,irm9Me5ZZ6ze2zro6cMpOaD5ydt3HK41IzETuNiflkIKQOJQbhmq2Zp8OzML,SILV,decent
1001007,x2018aeg,76.00 ,2019-08-25,HOME,B,YGIuDL2CMvegrqlOVN6zpCOHMjZNM3lmkISh2eXEparpCnVvRgWQoDCninNP,BLUE,used
1001008,x2018arx,0,2019-11-19,HOME,L,cXSSfP3oJSh1VGNNoeOVr7YErFywXo3q7ngeMzh6TfYaIGkyxG0LIxHiIvoG,TEAL,used
1001009,x2017blj,97.00 ,2019-05-23,HOME,B,ni6U9VouGQOfEfRabLaWr4j46w5LNAp01f4e730o2vmGWz5Wxs7sbiIqknvz,RED,decent
1001010,x2019bgo,0,2019-03-22,HOME,L,1aaREVnsEgQ5NNSTevDwLTWBY1sshbFMtM4rQXnQjKBEcEwxhFUVBcq1Fu7z,NAVY,poor
1001011,x2017acm,106.00 ,2020-02-28,HOME,B,TH7fk1kGFVRhadjoZcN8GL0pyJuvyqoRc8EXbWq5yWEMzRVd5celLl5jPWhN,INDI,decent
1001012,x2014ayj,0,2019-08-03,HOME,L,EPfGqNFMpxu4oi6ObehXykBwvFeNnynIx6pGEbTh0Wi9rrWQlCRFdxXLB7kU,PURP,poor
1001013,x2015baq,108.00 ,2019-05-25,HOME,B,6na8kJDwC1y7SnbwflRlmrSUK6TunEApZ8DxN6PzZpeIR8u4dcjCaVQ6Cj4A,INDI,decent
1001014,x2019ayq,0,2019-04-26,HOME,L,fubpDl3VIcPBsCHtstgbWDEaRSu1K1GumLNZoogPhUq5zvWA71cpvks4D9Lx,BLUE,used
1001015,x2018aue,93.00 ,2019-06-04,HOME,B,OMylxo5mFQbRxM5NaSOFoYB2McW7VslMBhwFgk9PpUpasFThOgepTYOjHJKg,BLUE,used
1001016,x2017blw,0,2019-12-14,HOME,L,NZKKO8jM0XENj7ozWYFhpPEYVZNLQOlG81umsyybcszBXG69dDQK8VwnInf4,RED,poor
1001017,x2015bem,117.00 ,2019-10-26,HOME,B,V2mxWvhTA0EgAVfdY9s2EnqtCJ0Vi41BmMurVA1lqtVPkKAMXOzuQMpMNJxN,WHIT,decent
1001018,x2015amm,0,2019-06-03,HOME,L,PQPBGr5bmRcM0X3vOL3L06gJLNRrDSP9YjYtNOP96LVbHndMSEDrIOdCCVwC,TURQ,poor
1001019,x2018agh,65.00 ,2019-06-27,HOME,B,z8OnyeGCkxkcUvmEv2Lsze66pffr5neR1EJ3cWxjkkYMLSQoaLfG3Wzkv27d,YELL,mint
1001020,x2017acj,0,2019-12-28,HOME,L,5pFmqwQOcoHsaDRaz6aCSKa7fliatgnhI5ML2XN2Y1eZxwscP6aDj5CBGt86,GOLD,mint
