itemID,userID,listPrice,datePosted,category,postType,itemDescription,keywords,condition
1000153,x2014afx,$96.00,-06002017,HOME,B,JNbKzSp1munZQyatOOl9qK24eynEkrRF0rOi62bl94xHL9VHPxYKKGI1FR4n,"ORAN
",poor
1000154,x2018afy,0,-04062018,HOME,L,1cyz6IBJy6I7dE61H9105FmyMsQf4gUvmys2le2CQFCw2k52CRfMwVm6FC6N,"YELL
",mint
1000155,x2016afz,$105.00,-09032017,HOME,B,Gmaif25tmXBshFw3u8HLxMgkwJc62lU8JX86bsdVcMF4xlKun7uZlBXLAqhm,"GREE
",poor
1000156,x2017aga,0,-13102016,HOME,L,3TfwRN0Dat9f0CxEMApuDsJzeKlRRuTXzuAozlLk4ZChMm5kfrk2YGLhk54m,"RED
",new
1000157,x2017agb,$119.00,-12102020,HOME,B,Zq5eai6S6eRKInPntY5ToGTdBBVsDlxabYpSlSD39zKEGY8yFRVWq8QQPI6f,"RED
",new
1000158,x2020agc,0,-07102018,HOME,L,eDF9e3NREw2wic4M56dV77fwoCIcRTuVW5uyTNCXcHkme3sad3lUqTEukul4,"YELL
",new
1000159,x2018agd,$85.00,-20092020,HOME,B,zq7s5rcbwjYW1jbeys9KnYR2QwZbFMElEysogMJzWWlicrAzdFIjahIqGBpG,"ORAN
",mint
1000160,x2017age,0,-10002016,HOME,L,9c1G0IkCa1anW3MEZXUnwRtRNY6y76dg3HaaTi1gXvSS6UYcOM4Ipi2dhhrV,"ORAN
",new
1000161,x2018agf,$112.00,-00062015,HOME,B,dkHh50Yg7vyFHKf1AqhdisZZVYbIbnXkJsEXZxJZrsOvPn4jOb9j6nUkHgM8,"YELL
",poor
1000162,x2015agg,0,-17052019,HOME,L,d1bOkGpZmZ3pdoalHwEpg5T7vxsZz2cgi72eYTfb2UiUMoCbDdsOqxwqh7PA,"YELL
",new
1000163,x2018agh,$113.00,-15062020,HOME,B,dhBFsS2xMXyi1YjItP1pXRXK60hvPrl3lZLMPqIirovCIbgBLPeFwveSzGmb,"YELL
",decent
1000164,x2015agi,0,-16012018,HOME,L,uIdrwhAxKgWgNHSuXGx7Eum0aC7JfQ37syH9xszhI0JYCG47aZjXVlcNNXzu,"BLUE
",poor
1000165,x2016agj,$34.00,-20102015,HOME,B,GjkH8wqPZgKsDIujfa2eA6UqBMmJw3bDEYMKLor2AzmndFL6jJUhQtVl476T,"BLUE
",poor
1000166,x2017agk,0,-22052018,HOME,L,R81rrCEplLFGgoxKnU5s0sxVbyjgNhAKg2e0atOWZGABlQglQvcKlquXQqGo,"ORAN
",mint
1000167,x2015agl,$55.00,-23062018,HOME,B,rfLTUAlb1PYKop2D8GMAKaNw3hBDJkQq1rtbQgKumQ7UnF4o0cfYD0C3UmIx,"BLUE
",new
1000168,x2018agm,0,-03072016,HOME,L,NvbpqDDCivhap2sGxYVomyxZeo3YdlTzkhqoblxpdMVcZoetiNTjURpkgAyt,"GREE
",poor
1000169,x2018agn,$64.00,-05082020,HOME,B,dIVtNwgIa4jJpbQOgdbvrJr6HGIx83KSuxcxMm0ZeHQOF4mPVvQTSHgFDVp1,"ORAN
",mint
1000170,x2018ago,0,-18112020,HOME,L,6moMbp02xEfFiVY3FKINqjGBeE2ZBruKEg9a33NexNd6PsPiLwUxfC3nb6Ir,"RED
",decent
1000171,x2015agp,$15.00,-03052016,HOME,B,CNVhbKjWnsL2JGkgPk59kggCcXDrqf5zTApCJOojPwHPiu3nXLQZadUVe5Ko,"BLUE
",decent
1000172,x2017agq,0,-10062016,HOME,L,qtSWgw6hH6Ghsim6GxIvySQX0Q1e7ftBwMvYyNg07loDuSjh9jiQgTTN9EVb,"YELL
",poor
1000173,x2018agr,$73.00,-02042018,HOME,B,bZRb2LnsF76j4iINVPx4Ux0McW9wVNTo7S3pQMjSipRAMwNwHBITvdMqypmE,"GREE
",mint
1000174,x2017ags,0,-23082016,HOME,L,8W2eOd0mg7NKjwoJ1olZ6sDFaBEY0VQgOCl8q4ZC6V9mf0OxilsDeQznFprE,"RED
",mint
1000175,x2018agt,$44.00,-17092016,HOME,B,bxEhnieCM9Wf15FOo1zd8SlGQ8r7NNPGn982rmzoMpbrecjp91Wty8lrprkD,"BLUE
",used
1000176,x2019agu,0,-08042015,HOME,L,RJ9lFfwjBtHCsqYseICXN5ElIsglCjp5clZY3DA1hPmgrvZhalhLBXU9uXnz,"GREE
",poor
1000177,x2017agv,$118.00,-14102015,HOME,B,p6msc4glNrBl0t0Tr9DmGWnvErWOxpG3q063DrCZSy8ueAmQ417TmaWEWT8J,"YELL
",used
1000178,x2019agw,0,-07012016,HOME,L,tCUkxocsRkDEJOPbnRv8Wuxs4IskuonY4KhadQH87jGhcf9yCc3TDPaRgyrs,"BLUE
",new
1000179,x2015agx,$23.00,-04112018,HOME,B,6iJ0xIXr2daRjvGjkMDJ8I4oaK5qSwkGknNftDfa1hlIAUw6q3f6c7HGm4i1,"RED
",decent
1000180,x2016agy,0,-18052015,HOME,L,29GsATN9l3ictcCOVTJ5OlIZ7sp1KDZDpdcVIQ8tLcuw5ty21bG7sqy1OrLf,"ORAN
",mint
1000181,x2014agz,$61.00,-04002016,HOME,B,t3PDkjFj51aU90CJynBRsQGlzhTFvaoX5osiuvmzAu3F8EMJuZXyNTtocJJJ,"YELL
",new
1000182,x2014aha,0,-23072017,HOME,L,XPewL8AaEgjO3g47mvhJqbfFvhO1sjhNhGQMgCPpPI7Nbv05ziLq0daZ6eGn,"RED
",used
1000183,x2015ahb,$87.00,-09062017,HOME,B,9njfeL9wYygcQLYqzw0aMFe8a5eUgFLtzyZLj6Hh9bOKWONoAu877GhRw9Ac,"RED
",new
1000184,x2017ahc,0,-16072019,HOME,L,7Ua7vMVxnEI1iCPT0Mn0fhtYOshk1rCV6Tyfd7FtuYstrUfHQC3esLD8Hlja,"BLUE
",decent
1000185,x2017ahd,$57.00,-13082016,HOME,B,Ptql0GQMqMfeT7GMEVDInqi7zKcTJxvA0EHuzT6h3m1cEqhor1rmldvBvgMm,"YELL
",mint
1000186,x2015ahe,0,-06012020,HOME,L,V6O2SFxf40itg2jB1pomkLO286U8kwKqOsBPvC1cXIviwfqxbn8Gbm1eLJFh,"BLUE
",poor
1000187,x2014ahf,$63.00,-00092015,HOME,B,PCxlQ2N05LJ8Y2O5NmRMe5BaISGmAn3Dz8b1KqrfN6VibXMRKzUHbqaIIVoH,"ORAN
",mint
1000188,x2014ahg,0,-08092020,HOME,L,wdTjQ4OKzfCj8BknRikJW1q7KO99Z6KqYJpe2lgTGEllSDndP4VqOQf3D6sC,"YELL
",mint
1000189,x2019ahh,$39.00,-00022019,HOME,B,fyrWWYsMMcQN7hbbwbiRHgHrcb9LtbHlgh7mHqfaxXtorv8rpsvmdBXSZu8O,"RED
",decent
1000190,x2018ahi,0,-01112020,HOME,L,gbPHSnCRdaVo0OaYbzIJ4gZ8V2xg0BXIdzluHtW7qXjOVRdD9zgVlYEyydeb,"BLUE
",poor
1000191,x2020ahj,$69.00,-05042015,HOME,B,L1SrcIq8fQTKMxNoAC1B1yGwzqpABnO6qDjRGYOcQq90gtZoCVHKmhgIjKs0,"RED
",poor
1000192,x2017ahk,0,-08012018,HOME,L,Pn5aGmfrx4aLh31ot0zvwlqIef7hmHslkUrFjt1zuIl2jXK9hhYWW0mhhTwt,"GREE
",new
1000193,x2014ahl,$53.00,-05032020,HOME,B,bJqGnGcB9AHL9Z80ZOnPVAHASfaWQwlIEj6magWl9HDwIHMuPlyw2fHLn0Yp,"BLUE
",decent
1000194,x2016ahm,0,-14052020,HOME,L,eUfctThp0DP0U7FtN7DUxEW4lYWhtOfslBKBrZjLEPNZL9avpcb63VlztPgu,"GREE
",poor
1000195,x2016ahn,$39.00,-01002016,HOME,B,gThPn0e1mVXCcFoszx4JDyB8U9DdwaQSkJbrR416S53FhdOKz06wuTRogfPF,"ORAN
",poor
1000196,x2020aho,0,-21082015,HOME,L,uOxJC7zOSJeqIFKFtt9xJvpuIkg0uERpOEztbMguBgyU8IExDc9UlpsLKs9P,"BLUE
",mint
1000197,x2016ahp,$111.00,-22002020,HOME,B,b0L5wCt6sSRtd0cARTZ4VWiwO978IwHZriCZMroDUR3C3pccRpAmyPLNZomq,"GREE
",poor
1000198,x2019ahq,0,-01002017,HOME,L,dT9y6NDQw7SuwmEHdrKh66SHfHMMArG5behp4Qh5ev1DihCC7dmSEdSjotW1,"ORAN
",decent
1000199,x2015ahr,$103.00,-24092015,HOME,B,OIHa4k38kcPcBjOaFe4uWceFN0iuBMzgWSRF5hXHJ7urb0rNjii9xMV7Zyr8,"BLUE
",poor
1000200,x2016ahs,0,-19042019,HOME,L,kqRvuSZLKtSzrPCHqwflZY81bVhuvRAmzO6afrPf7Hy8Yrm3LosEU0NAHIbs,"ORAN
",poor
1000201,x2020aht,$74.00,-01072020,HOME,B,kOGFiNi9D8ctyZt81nYFVAD2F3q6qyJA4vjSuCpvD8TiMFYrpv593jbZBf57,"BLUE
",new
1000202,x2015ahu,0,-11082020,HOME,L,2CKx2DZAPXi5VtlftHN6S7Pr8VbpzIChszDIQiXfWIF85igjfUeazZmDgbCW,"YELL
",poor
1000203,x2015ahv,$62.00,-08062016,HOME,B,2OiXDLbh81y0ZFn4StmHqWZYQSmw6Cl0tBLsvlYzS6v13yNCKub87nmFpdme,"BLUE
",mint
1000204,x2015ahw,0,-10022017,HOME,L,R0WZghFBvJBLSneZRDjT7ZNIqVBiWKUYZcMvSxncCJbYGZ4x64IzLIIKl2at,"GREE
",poor
1000205,x2020ahx,$109.00,-18012018,HOME,B,nFvwiUpFMwCNHrwrJ7yFuB2QuAZTiaXQt8ycd5WDz5ni3B5PVdYdbnIJxYyM,"RED
",mint
1000206,x2014ahy,0,-22022018,HOME,L,gQuxQxMzkUL46lzqSCHXRwL1YRmQssG8CVrkhQVC7p3X13thFAhZViAbdR85,"YELL
",poor
1000207,x2016ahz,$91.00,-22012016,HOME,B,3QNZ8ysK2gQKW1l7xjPY5WmJPfeRnhGDKPEqxI0UucnHpqNGX2ZtJcKhm6nk,"BLUE
",new
1000208,x2020aia,0,-17002020,HOME,L,e7KOWZoOvQ894r1U4LptNQRBk3FHWhSHdIBigUKmEAY2ODjM6OGK0UoypBOw,"ORAN
",decent
1000209,x2016aib,$82.00,-15012018,HOME,B,bG6ZQuGRiI7H9CDzSw25vRZMlyKLhdczKhykWmfYlJxt3szrLP0vlsK6YXbl,"ORAN
",decent
1000210,x2017aic,0,-08012015,HOME,L,FSYSfiHLj6IKj9Kg8YIGYmpxDd459dHftRSQBW69eyy9tRkhuZGqRCj4zUDB,"GREE
",mint
1000211,x2014aid,$44.00,-05102020,HOME,B,8WMsYQCAEL1qx7ryFH8ToPghCa7MdYFu0TZdKgwX1eqxhgnyiF6gKhKv9upz,"ORAN
",used
1000212,x2017aie,0,-07002018,HOME,L,pqo0y7u1VznXhgJ0qgbwybexUapN6761DvDtno5Wv3nUZRPZd26UNdfkrQka,"ORAN
",used
1000213,x2016aif,$47.00,-15112015,HOME,B,z9cnfdatOyLf9cp4y9q5Feo8EGmmnefN8G8TWUUXj5pOLNeiiwOqEGsCEHIu,"ORAN
",poor
1000214,x2017aig,0,-14042017,HOME,L,3LkMHhNmOzVYIibfnpkZrSKUB0td2RYKC2XiGH9fLqXDrHqOpJjqyUg9il4O,"YELL
",decent
1000215,x2020aih,$59.00,-05042019,HOME,B,sE6ozPODPCNV6YtZCV3DbcIjPVe3WrrXwDjoyIepSoISawmBw43NZ3sRqVej,"RED
",used
1000216,x2014aii,0,-03092017,HOME,L,nPGUrM5YBbiMZ24GkF8IBTORwgaNbshA2pCRDIJTcYLNDZ06bXKwhunXuno6,"BLUE
",mint
1000217,x2017aij,$36.00,-17032020,HOME,B,8fAPkxxZgFRe5iHaQd1mrT4dsia5Pt3lWjHQpnId2syv0dbgh5ppMd4zGDDv,"RED
",used
1000218,x2020aik,0,-15062020,HOME,L,GQ5xtCOrobN3xkmT2kWUJpHDUSMuHNemH6KDDdmGCjY4gHMT0tnr3pXBJmjE,"ORAN
",new
1000219,x2016ail,$71.00,-23012020,HOME,B,9OgBZuL1QprFNs8MBXqTl8EA0hP5bQMBoyy8ljRTKPbFWg3Zf6ng0UOrOapK,"RED
",used
1000220,x2015aim,0,-24102018,HOME,L,ySYF1Mw9yQgwZG3ve35DtGhZXtkIYwZNGHglEYi1lGqR2tnDbpZj8rzYhqrV,"YELL
",mint
1000221,x2014ain,$109.00,-24082017,HOME,B,n2NyIqTbNBZgXbm677eFhtDiTT3DJcmlJ6IMdMWxxrI362pCDn1AEUhzrsde,"ORAN
",decent
1000222,x2015aio,0,-13092017,HOME,L,PX9Bc773vShIJsDzUFbMYTBycNckFZCVuIMR1LXKjf0vSvhGS9TDKoS7mm5b,"BLUE
",new
1000223,x2016aip,$84.00,-04022017,HOME,B,cGcJIhSPnqzYhIUDMGHWI532BIA46yF0VWJBGXaTkjTfHx1NhDDcVxLyUCU8,"GREE
",mint
1000224,x2015aiq,0,-19042015,HOME,L,puuAN5k06ScjeEerxwsfpbi0H59zJdk94JD1sLH0xph5rcQEnGZisdfJsx13,"RED
",decent
1000225,x2019air,$11.00,-01022019,HOME,B,3AoNAPvghlEvg81FFDdtVsZdlcbSA7380rD3vuqrUd9FFIbuBkBrNasW9cRy,"ORAN
",poor
1000226,x2020ais,0,-20092019,HOME,L,ll5TBj53DHIjYXZkzw4rvBcORtR4D27Dm53yn8VIvvQwIXfHJ6ZShYDY5mth,"RED
",decent
1000227,x2017ait,$114.00,-07092016,HOME,B,ET44yGPMDXPv1WsCOIzsYLm27rkS7DhEpGDduPsNjyveZLPcmagK4moaPo8Z,"GREE
",used
1000228,x2017aiu,0,-12062015,HOME,L,Ppm1n9zOxN7gfymsUNZyXhxjHo29bA5zBWhNwMLXPzUSy7lFoftgCgPJGcYn,"BLUE
",new
1000229,x2019aiv,$46.00,-12082015,HOME,B,SL6F95GQtcYgyGtZb6fJJDByCRgROX0fC9Apzh0z8HfJvaF13Gc3WLMJJpqc,"BLUE
",new
1000230,x2019aiw,0,-14062015,HOME,L,4WJ9KcysenOLQKBgrX3N1mDVP4uKcGUpibvEC2tmprrScFIkyq0kgqnFFFKc,"BLUE
",decent
1000231,x2019aix,$14.00,-00022016,HOME,B,fvRPQPZFDPivgsIsN1v5H1E3evGTDeeHTO6yGvnCIdVaVcl3qzIrpLC4OzVa,"YELL
",used
1000232,x2016aiy,0,-00092015,HOME,L,xDCtmbCZ3ezMwIoz3c6gcuHwB3i84TEbrhrOjnfCL70QrQ6r1AkjrXnjoX1B,"BLUE
",poor
1000233,x2014aiz,$107.00,-14072015,HOME,B,GAjaUNw5zoG6zlgPE9oYLb1g6goDImxun85lNXr3kYlgpKotmK8RJpoG9o8i,"GREE
",used
1000234,x2020aja,0,-15042018,HOME,L,STt5Z3qieNo4cIcIsSYwQyeDFLuJkGi20DQS5gvPy9kuP2id6rTyPBBCXriM,"ORAN
",mint
1000235,x2019ajb,$115.00,-06012015,HOME,B,mmAp1wopxWET6TWHS0yOMFufdIlsgFzx32hDs7VQV9fbTfIENYTt0sJtoCL4,"ORAN
",poor
1000236,x2017ajc,0,-19052015,HOME,L,SnVndMP70JntsY0CBmqN5TNnMdYlWd2HH5WL0mIaeGbwg949viOltBbJYZtY,"BLUE
",new
1000237,x2017ajd,$42.00,-02042018,HOME,B,xv67eiuZwxCWFOgCBBIDMYO5BwBGgnErVuiBhjoydj7StGXQkbwoShegsdC8,"YELL
",new
1000238,x2020aje,0,-00082015,HOME,L,Gn7cGlXIvZifvB8usBzu4g5VwWVgBa4b3mxCeG93IhF6jhwnVAMaxovGFt9E,"BLUE
",poor
1000239,x2018ajf,$45.00,-14002016,HOME,B,YpppDvW2LYzMRGEFARmpmcUPaD5t836pdO05lwaRMuPRbjhViSqLBDa5oopV,"GREE
",poor
1000240,x2019ajg,0,-16042017,HOME,L,JVqfIApOt7raADfgeTea1s2h9a6sbzgUORiGQL11LongLB0o9eIiCDyuH7Q2,"YELL
",decent
1000241,x2020ajh,$48.00,-08022017,HOME,B,8e6ftBt0COUBpAEqw0KUl254mKvjipkr8nq0mHOAtk5j6SicqnCPAna62rdU,"ORAN
",poor
1000242,x2018aji,0,-05052015,HOME,L,YqapH9r3Eez31gahLfK6hNA1G8h4dvIxj6nSzcRMPcgOa2unbdcWf3c1zI31,"YELL
",poor
1000243,x2015ajj,$108.00,-13072019,HOME,B,ZlQ7QMWNgvywW4XMvmZSI9022ADWVFuGAg0y11iLW098GsOR522wPxXhPEez,"GREE
",used
1000244,x2014ajk,0,-00112018,HOME,L,lLIcwbA4rVsYN2DUzp8Sg6YA9AjiCaTg9QVfOYqt28qBAnn9T1oiU05USsj0,"GREE
",poor
1000245,x2019ajl,$118.00,-11102017,HOME,B,vV3Hn5niThuH6bZpnaFvnGwQBr5nMJAYHRSwBZGTo5kxWQCAs20BHjfbnKkg,"YELL
",decent
1000246,x2016ajm,0,-06062015,HOME,L,gF65W79oLrXzS9sXEO10UZz2VvMaZwg74K0Fyk6nPCZfqET3XqIrscAzvBjj,"ORAN
",mint
1000247,x2016ajn,$89.00,-12082015,HOME,B,t7932GSys8auLaxUuTGx62RZp36IHdIHSkGs6tscFAUp3p2CBcuyRNhIuQfG,"BLUE
",decent
1000248,x2017ajo,0,-15052016,HOME,L,kxLbhHj97qOsIAoaDnBaND56tW1rsk7x3rWEpUbpI8HDd3uJjNsxxfJA1Nlu,"ORAN
",poor
1000249,x2015ajp,$96.00,-15072016,HOME,B,j9NjjYNYriimjKXkZaQLjhoRriY47CKX9Mkew4YynFhffYHVuRInqfPjOEra,"ORAN
",decent
1000250,x2019ajq,0,-02052018,HOME,L,CcyzDCFwQU8XzTzkfo0vToLm6iDKNDU7v8hBYcLi1yLUFbw7FJFwIwDxIjbQ,"YELL
",mint
1000251,x2014ajr,$67.00,-19022018,HOME,B,H9BhR7pEA1f2yCuez1fbbFOjig0b9EgCzrlUjhMAHHnJoGt5ZlNAGSIdPVyC,"BLUE
",mint
1000252,x2017ajs,0,-15012018,HOME,L,VjG356jyuQpBi9KZ61H6KY9OfTJK5xNoUvltZLOuR2iKXGApx33tGT3Klo5B,"ORAN
",new
1000253,x2016ajt,$56.00,-00102018,HOME,B,xLARBuDIzJj6jTF90I3XBjvNqflLI2IQvZETecsfMNeLaL5uyDWXXCOiE44r,"GREE
",decent
1000254,x2015aju,0,-13042020,HOME,L,yVxxOaX4Piq1R7lEGWKUMQSwOzQXUs6LowNHEoGHe7qOfyWuysP0OAG1tIkQ,"ORAN
",new
1000255,x2015ajv,$14.00,-15062016,HOME,B,9v1W1OlXuMszgFKrApICdt3rVYuxMfq5USZmamJNTXqh5oIvaf5indIpxDA1,"GREE
",new
1000256,x2018ajw,0,-17052016,HOME,L,DDPAhRw8iu9yZGZdXNDT5GHngN405nDlBmtFobpni1o1BBSjl78RFhOvbL7A,"YELL
",poor
1000257,x2015ajx,$70.00,-21072020,HOME,B,JImCKxlGjZBzQynwupKQqoItuxfTTROIYF44JaIuGHqS4AWNZQI89xwJTfPP,"GREE
",poor
1000258,x2018ajy,0,-14002015,HOME,L,XrPV3vtA5UB82CvAx7h3Ow8qeh2RPpuUnIMBkN4jl4w1jPCfR2qHvUbYj8mL,"GREE
",used
1000259,x2020ajz,$81.00,-18052015,HOME,B,WMPmRagKXhLVCMunwvEm1xIWFtCJkP3MfcO995mx0fCAYrg6gXO9ek5VQSUy,"YELL
",poor
1000260,x2019aka,0,-07072017,HOME,L,sWOHoefcT005Zz5S6u3atiqASJsuYIMDTjDkvMmoyRjDI7P86MKhzDHhiwex,"BLUE
",mint
1000261,x2016akb,$76.00,-05002019,HOME,B,9auyNZUKoPfhNLZDtLvnU86HN0EtleMg4zpRlGEgsDEJehYPiCKSuc6rzO3D,"YELL
",decent
1000262,x2019akc,0,-19032018,HOME,L,P7PWxyKj6YLoSanIB6qePBZBQZoSbOp9h4P46bKqsTeEZGtOXtTGllPCevjD,"ORAN
",used
1000263,x2019akd,$98.00,-22042019,HOME,B,joGe02Hkcf655jze4y0qtHUcyFtJIcviuG6QdVP4ACRcpdNwhPvm7g21ygMy,"YELL
",decent
1000264,x2017ake,0,-02042015,HOME,L,HjHJNcocO8pDM2nvyOF41FIreRsjul088kETVGllD2TIDugTeoHh8ZDBFCJE,"BLUE
",decent
1000265,x2016akf,$104.00,-12112015,HOME,B,g2lhYB3JhZgzxPXByqbOqS7HWF34JTwbrwnS140qxinNIzpcHt8MTq4I09gT,"RED
",poor
1000266,x2014akg,0,-02032017,HOME,L,BoWop61GIJ0tDDUvga7XtvgKKzBl8w1y80du73UxUINynOt24REaomC09nnO,"BLUE
",decent
1000267,x2015akh,$61.00,-23092015,HOME,B,M4OqYyWoq9BqIy6GEU5xx4645wWna73iGv9k2tTolPjbwxwCQjp1Bh1LCOzF,"BLUE
",poor
1000268,x2020aki,0,-22032018,HOME,L,RpOvylUWWtqm5JJH6ZjQK5pPxRSDfrdJlBkZIlilhxi8fhpJzgDUsSCrscc0,"RED
",poor
1000269,x2020akj,$97.00,-08012020,HOME,B,9VZxI5v6ULPW5nX26a6HYPkL8LWj3axCdrgSyDWi88YBx39WgHxM0aRfGoFB,"YELL
",used
1000270,x2015akk,0,-14022015,HOME,L,nPCne0HU2LdoMYo65CNUHdWTXVx3pUvIHGiE3eFM6GnuWwAkZmrvDc8qgVv3,"YELL
",used
1000271,x2018akl,$18.00,-24092020,HOME,B,PvopPUlMCoHPJZGz44w8dPsEkwHzWg99sSHe9Ogd57Tg2mM3MbqukECtqnik,"ORAN
",poor
1000272,x2020akm,0,-00082015,HOME,L,3VwZ1mTaEBcti9WNVSlbnBIODGvujmOZLr2K7LMEC2uKgWp9ET43i9Z6svG4,"BLUE
",decent
1000273,x2014akn,$37.00,-01102019,HOME,B,9QHUT7dSSLfUevi0ogAa8jpaZUzpZs0JnkwlHQJxJYmgMfg7regRtErp3EAN,"ORAN
",decent
1000274,x2015ako,0,-22042020,HOME,L,i5WBr1eUsO10RhxOmn0zjNaYKOdNyjzGH4wWySBSpQLm6rxZjFkU5PFYbYv7,"RED
",used
1000275,x2018akp,$20.00,-05072015,HOME,B,ZlNyReRgVaBnol8ZRpWl3EIBvNWtQodzEjpVGXfgf7o8hRCOYhj43LJ82tfb,"RED
",new
1000276,x2016akq,0,-08042018,HOME,L,2PDrEqcBUpivnB8Glitk53zqtkDkNwYUokkpC5jZdNEdsU2tiBzbGe4US8As,"YELL
",used
1000277,x2019akr,$44.00,-18032018,HOME,B,VQY4hkVXn1MAki9USHZWxkxmBj8dsjGe30gIqbssG1ouwIGEGyfx4IJldbfw,"YELL
",decent
1000278,x2014aks,0,-12042016,HOME,L,EvNVnNn9CewetYSR0S8LWmZn3i65O5y4dZVYYJp2DD7Yharw1J5qmA6HIyiD,"RED
",mint
1000279,x2017akt,$97.00,-15112019,HOME,B,6bmsw99hFSCUH0lCadt3570G876qursw8RXZq3Sgo0APFeRbcBEMX4ujWUiM,"ORAN
",new
1000280,x2015aku,0,-20102020,HOME,L,kgklmCAMvQpzMUF8wTACAJCS6wWqis0AvksKT1HapU1HwC07rLveEPgZfT5P,"RED
",mint
1000281,x2019akv,$62.00,-22062019,HOME,B,b9lXygrNSDgq43CyUYl1lZs1sYuPz4fmxsdwzs3oEODLL0FIdi61n8agsmaX,"ORAN
",new
1000282,x2015akw,0,-24012017,HOME,L,gIU8ylsOL9eqff2TidHgR5GaaUSjZyynA5QNZrm6bWsSky6ctXDN8zBfGXBV,"ORAN
",mint
1000283,x2019akx,$119.00,-07102015,HOME,B,2GgtDs3Kp7t96wIV5TYDHzFbYN1hKWSLsrtoIDGrsFHf6gFK77eWH9bxbLsO,"ORAN
",mint
1000284,x2018aky,0,-20032020,CLOT,L,5ZEM2eMXBceDAj3mh07g4p1Obh5Xx0r4Q7ctXzFsQ9moKh1f0ANfpETTPRnv,"GREE
",mint
1000285,x2020akz,$26.00,-22002016,CLOT,B,54hBw6eT1u4utE1xwRO4FpmjDt6ghPhgbZ16buqDBOyZTiqttWifG9mXzFok,"RED
",mint
1000286,x2019ala,0,-14092018,CLOT,L,bpQxu81SPTAI6gkLN56N2wontUK1GFQ1Oq8Pa1qTbJyFi9dPqIHLBBttyYdU,"GREE
",new
1000287,x2016alb,$119.00,-00032017,CLOT,B,hkjTRVz4iEXw4091IGhg5FnmBYTzSBsHVnBESaRwyf3JjffTkzT9C24Kkwa3,"BLUE
",new
1000288,x2018alc,0,-21062019,CLOT,L,XdDycKIUmifh1tozYP9IfTNr659oxUXNwHIdVKlzDEPsdur97r8LeWDSJMVN,"ORAN
",new
1000289,x2020ald,$61.00,-24022018,CLOT,B,31fA3HHHoOLhaseEzhn6ZtzptrOvmipM5DT8le70DXlcPGh76wBe7xN6xqiA,"BLUE
",new
1000290,x2017ale,0,-11072019,CLOT,L,B2Sdb0jiaVxy22vg6unhZmkyWa5WwpM0bi6MFD4H6p7nNXQg8WR4EYsQEG7p,"BLUE
",used
1000291,x2020alf,$88.00,-04102015,CLOT,B,8dbBzSht0DjXu3sZyEmUCH5TEWscDDhph4CpY6rICHhuHG2L35n10zubLmoB,"YELL
",decent
1000292,x2020alg,0,-15012017,CLOT,L,sv5Kb1EgAnJ48QoKoP9avL9NYT3xVCuigE41m2kWLwtXIPL19WC6xI4jAYQq,"YELL
",used
1000293,x2014alh,$25.00,-16022020,CLOT,B,G7pZnwRwE8RfQAkv9ucL7HT7wXJjYrLEwukwlhjSQUEPVSLe66d0MLcAJa1f,"YELL
",used
1000294,x2014ali,0,-07022015,CLOT,L,3hueJIfoRUnaso2GdI3v7G7W7i9jJbg7HISernPZsATB75Zg7EISUp0m3g5D,"YELL
",new
1000295,x2020alj,$79.00,-00102019,CLOT,B,a0NujX9Y64BqBlnxV09xvLekwzURAtlan5xsrFOyF3P5NmFjJsNibGkYkU5D,"ORAN
",new
1000296,x2014alk,0,-02032015,CLOT,L,hPaAO3U2SeeYOqpV1bhEP8oMM6lCoKL4MG6eDrNYgyskoeicMnMQu1v40up5,"BLUE
",mint
1000297,x2018all,$51.00,-16032017,CLOT,B,b84Eh7MF9yjUhuemPJcR2mWp2YWhEf5HBTeimiKMThB1zxSizvy9onHgbyzW,"RED
",decent
1000298,x2019alm,0,-13072020,CLOT,L,JNJMdaxJwWuXO0Ompc9Hx0ICr35sFjQOLl0JLCDsiJ32p0ApG9bPa7NXErNo,"ORAN
",new
1000299,x2018aln,$27.00,-13092017,CLOT,B,mFJPYuULkDQmbhcZ8DSVf3bLkpWcFGkIa1rSb6TqYVayhJwSdOyEUo65XBeE,"BLUE
",poor
1000300,x2016alo,0,-03072017,CLOT,L,J9uBx8tYJIOTQSflf8gdZtoRWlbIILcCX4ycqjX6N2iSAPrjsFgOhXyh42xz,"BLUE
",used
1000301,x2015alp,$84.00,-23042018,CLOT,B,qXfRd1cwua03JZp3lXPt2U92urdA0ZSv15NfUb0rF0pGT6enFBTZhfb7Gshu,"BLUE
",poor
1000302,x2018alq,0,-18062017,CLOT,L,xlLHclxx9GQKJFEMbCItAOlzGLjin8ZzD0F1MlSuikKXty7jQHuQfqscyHN3,"ORAN
",decent
1000303,x2020alr,$93.00,-24092018,CLOT,B,wIAOnRnAdF0s0qZoQZGb8J0OulLon2ae3AnHT3AqXrwekufJOURADTZPmfzB,"GREE
",decent
1000304,x2020als,0,-09012016,CLOT,L,4xRUHP5oVzTcaZbkJpDO0xnPFiJNBGhJCSwUd4HsMu5SkRS7mpLu8bvsuzdY,"BLUE
",decent
1000305,x2018alt,$73.00,-01112015,CLOT,B,ymkdUDWUy4LqCovYNCdYHVu5EbmwB22u6NM98nqQ8Yt7QHYbE842Tp5Cw8l5,"ORAN
",decent
