7256622,904473590,"$89,858.18 ",5/6/2019,Nyctaginaceae,S,adjustment,humidity's
8108777,242808693,"$98,809.38 ",1/11/2020,Crassulaceae,S,inscribing,championed
7682663,385583226,"$14,010.76 ",9/4/2019,Myrtaceae,B,breakables,squirreled
4335616,234264608,"$92,691.68 ",7/30/2019,Lecanoraceae,F,exhilarate,adhesive's
8975460,350598280,"$28,559.73 ",5/30/2019,Ericaceae,F,submissive,exaggerate
3659972,117836512,"$3,120.15 ",3/22/2019,Verbenaceae,S,filament's,culminated
7147436,318596225,"$67,180.93 ",12/16/2019,Brassicaceae,F,paperbacks,appetite's
7521090,156890279,"$95,181.73 ",5/29/2019,Asteraceae,B,ubiquitous,astronomer
3993663,367787318,"$83,970.65 ",6/2/2019,Poaceae,F,adulteries,forestry's
5921061,840560535,"$94,291.03 ",3/16/2019,Cactaceae,S,unearthing,civility's
5430509,20897688,"$76,187.86 ",5/27/2019,Boraginaceae,S,partitions,allocation
2470260,1049925,"$26,606.11 ",9/9/2019,Apiaceae,B,punishment,presumably
3753541,118310251,"$13,064.10 ",8/3/2019,Poaceae,S,coverage's,broadcasts
4122734,800533583,"$84,179.29 ",6/13/2019,Asteraceae,F,introduced,overweight
46412,461880161,"$27,424.33 ",6/27/2019,Apiaceae,S,festival's,festooning
1754907,369302426,"$44,350.88 ",1/7/2020,Malvaceae,S,bootlegged,dismantles
9708803,750012425,"$84,275.83 ",6/19/2019,Rosaceae,B,convincing,lengthwise
2392391,291511245,"$7,607.15 ",1/13/2020,Ranunculaceae,B,navigation,deadlocked
3355756,837200005,"$1,400.94 ",4/23/2019,Fagaceae,L,fluctuated,adornments
5275501,528945876,"$41,707.95 ",7/22/2019,Brassicaceae,F,wilderness,protective
3575667,515405950,"$70,447.85 ",5/28/2019,Parmeliaceae,S,juxtaposed,downhill's
9301407,233726770,"$15,171.48 ",8/8/2019,Fabaceae,S,inscribing,evidence's
6213372,783374472,"$45,342.34 ",9/9/2019,Boraginaceae,L,mechanical,highland's
813324,677821368,"$56,735.95 ",9/15/2019,Valerianaceae,F,treasure's,unrivalled
1597693,411697866,"$53,387.01 ",7/25/2019,Fabaceae,S,compresses,buttresses
4254487,959529182,"$50,522.67 ",10/16/2019,Rosaceae,S,councillor,discredits
5378710,807480527,"$86,091.80 ",11/16/2019,Arthoniaceae,S,newsletter,colonial's
569448,673475081,"$82,097.17 ",3/1/2019,Poaceae,S,corruption,annulments
7869403,62571529,"$44,296.35 ",4/28/2019,Cactaceae,S,multiplies,assemblies
4486162,925437782,"$49,792.02 ",9/1/2019,Liliaceae,S,material's,midnight's
2232738,230621570,"$39,794.76 ",4/6/2019,Asteraceae,B,waterway's,captivated
6564074,686233672,"$59,001.18 ",9/6/2019,Aspleniaceae,S,criterions,sacraments
3409290,2947293,"$40,619.93 ",3/27/2019,Bryaceae,L,commending,coastlines
5642291,139956640,"$95,171.83 ",11/25/2019,Asteraceae,B,humiliates,remarkable
8425398,967454111,"$63,065.53 ",6/25/2019,Chenopodiaceae,S,cemeteries,coalescing
6903595,474541461,"$64,576.36 ",7/24/2019,Asteraceae,L,multiple's,objectives
7222839,575623635,"$87,133.01 ",3/4/2019,Ephemeraceae,B,victimized,handcuff's
3580002,308860507,"$37,272.01 ",12/23/2019,Ramalinaceae,S,watchman's,civility's
675488,208452385,"$75,084.51 ",2/2/2020,Arecaceae,S,gelatine's,rediscover
4833345,343285108,"$67,622.24 ",2/13/2020,Fabaceae,S,stallion's,vestment's
4784030,966731655,"$26,158.66 ",7/22/2019,Asteraceae,L,ideology's,undergoing
6338614,578424921,"$25,822.63 ",6/10/2019,Polygonaceae,F,whatsoever,syllabus's
6396036,300188962,"$38,471.21 ",5/12/2019,Gomphillaceae,L,conclusion,devastated
2071552,341851993,"$57,267.69 ",10/13/2019,Zygophyllaceae,S,lipsticked,christened
5022147,69242367,"$32,829.36 ",4/27/2019,Polygonaceae,B,position's,odometer's
5366545,449464688,"$72,461.84 ",6/20/2019,Caryophyllaceae,B,cartoonist,politics's
1642388,1855495,"$53,359.45 ",9/6/2019,Fabaceae,L,obsessions,sculptures
199616,649590899,"$37,263.03 ",9/22/2019,Fabaceae,B,trickery's,promenaded
2634123,775814087,"$10,777.59 ",1/21/2020,Polygonaceae,S,bludgeoned,intestinal
7037826,250758945,"$82,766.29 ",3/26/2019,Orchidaceae,S,outputting,chemical's
7708207,904485412,"$73,426.10 ",10/9/2019,Isoetaceae,S,dissuading,sixtieth's
7586570,11058128,"$17,384.27 ",3/12/2019,Rosaceae,S,jackknifes,druggist's
5609204,764369747,"$12,832.37 ",10/19/2019,Liliaceae,S,entrenches,evaporated
2574257,160684869,"$33,427.82 ",2/11/2020,Pteridaceae,L,blackbirds,ringleader
7460741,719684444,"$80,741.59 ",6/16/2019,Fabaceae,S,television,altogether
4797433,362180114,"$80,825.93 ",11/8/2019,Fabaceae,F,miraculous,quadrangle
7412462,505949835,"$5,040.94 ",5/30/2019,Dryopteridaceae,S,aftermaths,mattresses
567567,60354762,"$33,051.04 ",6/21/2019,Acarosporaceae,B,pavilion's,remorseful
2188260,801024359,"$41,800.68 ",10/22/2019,Ericaceae,F,reverenced,yoghourt's
3765561,302138522,"$6,090.35 ",12/5/2019,Boraginaceae,S,racketeers,subtracted
5794064,362770930,"$25,842.22 ",11/22/2019,Cyperaceae,S,consulates,maintained
5604642,228310702,"$78,803.46 ",2/18/2020,Rhamnaceae,S,casseroles,telescoped
7568727,850447500,"$74,848.92 ",7/6/2019,Lamiaceae,B,savageries,superstars
1995734,833183552,"$78,541.57 ",10/10/2019,Asteraceae,S,fatherhood,decadent's
6447771,605205898,"$32,915.72 ",7/5/2019,Chenopodiaceae,B,butchering,dramatized
2064966,203056892,"$77,402.56 ",3/25/2019,Euphorbiaceae,S,childbirth,repressing
4400849,371077924,"$39,432.73 ",3/18/2019,Melastomataceae,S,convulsion,acquitting
1381288,886631457,"$42,610.63 ",9/7/2019,Euphorbiaceae,L,dreadfully,absconding
631443,964502600,"$63,785.72 ",11/17/2019,Mayacaceae,S,ambience's,sixteenths
496205,886351204,"$14,687.82 ",9/20/2019,Campanulaceae,S,crackpot's,vandalized
434169,498235887,"$33,305.11 ",12/24/2019,Poaceae,S,chieftains,kindling's
3101742,603921458,"$17,331.82 ",9/1/2019,Physciaceae,S,relativity,shovelling
3444672,546436807,"$72,475.30 ",5/16/2019,Cyperaceae,B,prophesies,reliance's
7635875,161303555,"$60,611.36 ",8/26/2019,Asteraceae,B,prospected,asphalting
5860268,119777601,"$85,546.08 ",12/1/2019,Asteraceae,S,prophecy's,graffito's
949958,225244028,"$35,299.68 ",8/18/2019,Caryophyllaceae,F,debilities,humanizing
7971217,575255247,"$32,830.21 ",4/29/2019,Rosaceae,S,chagrining,scruffiest
6783750,163373365,"$44,492.40 ",2/11/2020,Liliaceae,B,displacing,meditation
4937783,270298931,"$52,918.97 ",11/28/2019,Fabaceae,S,bookmarked,provenance
6662418,187947346,"$97,790.20 ",2/3/2020,Santalaceae,S,washable's,castaway's
785449,157903133,"$15,308.43 ",6/8/2019,Myrtaceae,B,supposedly,ripeness's
8822113,819743980,"$45,857.50 ",8/20/2019,Lichinaceae,S,magnetized,innocent's
9812038,43368310,"$24,023.67 ",4/8/2019,Boraginaceae,B,plankton's,windpipe's
1955815,310202890,"$3,952.60 ",3/27/2019,Portulacaceae,S,amphibious,headline's
8928409,166893962,"$28,877.60 ",4/19/2019,Myricaceae,S,dilution's,tremendous
6895914,797422109,"$7,574.52 ",9/6/2019,Pottiaceae,B,cinnamon's,velocity's
4705538,654091584,"$18,183.35 ",6/29/2019,Asteraceae,S,bandwagons,fiendishly
4158165,160091830,"$75,106.20 ",4/4/2019,Fabaceae,S,casualty's,destroying
8647896,598971445,"$34,008.73 ",3/16/2019,Asteraceae,S,disbanding,newscaster
2578719,825697601,"$49,253.12 ",4/15/2019,Apiaceae,S,supplanted,broadening
7182616,300673960,"$4,055.43 ",9/22/2019,Asteraceae,S,renditions,desolating
4302576,30552863,"$92,375.22 ",4/2/2019,Polemoniaceae,S,register's,rigidity's
2819407,618564836,"$62,490.38 ",10/13/2019,Asteraceae,L,syndicates,blindfolds
8492091,528689165,"$64,300.13 ",2/15/2020,Polemoniaceae,F,disgrace's,hinterland
2574379,123793942,"$49,113.38 ",6/4/2019,Polygonaceae,S,structured,registries
3894955,65264823,"$42,242.37 ",3/8/2019,Fissidentaceae,S,cottontail,tenderized
5490876,239327818,"$5,157.91 ",2/5/2020,Lamiaceae,S,harnessing,allegiance
512292,579152699,"$17,198.57 ",8/16/2019,Polemoniaceae,B,celebrates,automating
1299241,396126937,"$64,036.62 ",12/26/2019,Verrucariaceae,F,inadequate,crossbow's
5622521,937286386,"$86,724.27 ",10/29/2019,Fabaceae,B,caucussing,pencilling
1275606,276145569,"$8,838.86 ",12/1/2019,Polygonaceae,S,reflective,manhandled
8605192,586936737,"$6,394.04 ",3/4/2019,Lentibulariaceae,B,exemptions,tabernacle
714114,599241402,"$63,746.85 ",7/31/2019,Fabaceae,S,crayfishes,mysterious
4596751,492153631,"$27,239.78 ",1/20/2020,Apocynaceae,B,washable's,consenting
4533226,586049322,"$87,952.25 ",5/17/2019,Betulaceae,S,tormentors,laboratory
6640072,610324625,"$25,969.00 ",8/27/2019,Rutaceae,S,educator's,separation
2636029,769924300,"$95,714.19 ",12/31/2019,Lamiaceae,S,mausoleums,currencies
7479053,366794356,"$20,524.75 ",12/5/2019,Amaranthaceae,S,prevailing,designer's
7004311,152740312,"$22,889.13 ",9/5/2019,Agavaceae,S,microwaves,weaknesses
5437889,657197539,"$61,614.05 ",5/19/2019,Asteraceae,S,database's,waitresses
8387731,973819040,"$30,660.73 ",6/9/2019,Fagaceae,S,overdosing,notation's
1947276,912430546,"$62,538.32 ",11/18/2019,Urticaceae,F,traveler's,population
7036698,653745900,"$19,610.12 ",11/5/2019,Verrucariaceae,F,hypnotized,uneconomic
2497638,309484371,"$96,757.79 ",3/14/2019,Asteraceae,S,smokestack,planetaria
3174334,940595159,"$29,353.65 ",10/8/2019,Gesneriaceae,S,locomotion,approach's
1923513,344596567,"$5,012.81 ",9/2/2019,Valerianaceae,S,cafeterias,nobleman's
6533790,39293175,"$55,171.16 ",1/13/2020,Lamiaceae,L,stalemated,harassment
7315992,259228608,"$80,312.72 ",8/6/2019,Liliaceae,S,minuscules,negotiates
7860037,689197822,"$78,380.13 ",6/5/2019,Poaceae,L,blacksmith,perception
488283,306705716,"$12,659.70 ",3/9/2019,Acanthaceae,B,minorities,disposable
3866340,958215474,"$29,481.86 ",2/5/2020,Cyperaceae,L,skirmishes,birthplace
7555697,380528361,"$51,747.06 ",6/14/2019,Rosaceae,B,lacerating,obliterate
1167885,595469469,"$12,427.27 ",1/30/2020,Rosaceae,S,mortuary's,standoff's
3670915,14230681,"$4,415.19 ",5/1/2019,Dryopteridaceae,S,placenta's,elongating
1475692,260334008,"$11,361.05 ",4/17/2019,Rhamnaceae,L,inferences,department
9845633,790572141,"$36,303.58 ",2/18/2020,Onagraceae,B,repatriate,shadowiest
8364602,553117868,"$23,856.82 ",7/5/2019,Cyperaceae,S,fertilizer,applicants
3162521,686421233,"$23,207.65 ",11/27/2019,Poaceae,S,interlocks,beseeching
3288755,297443080,"$98,267.01 ",3/31/2019,Liliaceae,L,reorganize,exploiting
3049460,139416875,"$81,748.00 ",6/23/2019,Lythraceae,S,dramatists,dependence
7322345,572829124,"$27,186.80 ",6/12/2019,Nyctaginaceae,S,eliminates,discussing
8032983,917688637,"$26,160.71 ",3/22/2019,Proteaceae,S,lubricated,lemonade's
5673663,526144183,"$25,584.62 ",11/21/2019,Polygonaceae,F,frameworks,altogether
6806765,912601046,"$58,098.11 ",12/27/2019,Asteraceae,S,locomotion,peripheral
2003404,273273396,"$88,092.85 ",4/22/2019,Loasaceae,B,legislates,shapeliest
4795315,301853184,"$56,354.95 ",2/28/2020,Polygonaceae,S,frequented,oppressive
8074859,8105260,"$25,467.77 ",5/30/2019,Rosaceae,S,relativity,initiating
1390722,183640827,"$67,914.35 ",1/8/2020,Lamiaceae,L,dishonor's,solidified
6734414,392973021,"$94,210.26 ",8/13/2019,Stereocaulaceae,B,extricated,profusions
2723394,836285598,"$98,696.26 ",12/1/2019,Lamiaceae,B,yoghourt's,irritant's
952522,48297535,"$84,383.30 ",8/1/2019,Lamiaceae,S,proceeding,engrossing
887415,110872909,"$32,964.58 ",12/16/2019,Magnoliaceae,B,legality's,greenhouse
2476464,40915413,"$8,014.89 ",4/4/2019,Loasaceae,S,reinforces,cataract's
8826362,683926481,"$11,179.12 ",10/11/2019,Asteraceae,S,airstrip's,transpired
8071264,846954424,"$21,197.64 ",12/11/2019,Solanaceae,B,assertions,televising
1578541,106666164,"$17,740.24 ",4/20/2019,Poaceae,S,skippering,prophesied
9655861,252427380,"$60,541.89 ",10/20/2019,Fabaceae,S,uniformity,registries
1406319,625650879,"$20,297.56 ",4/13/2019,Polygonaceae,F,rescinding,slipperier
9549488,307050481,"$77,256.15 ",9/25/2019,Rhizocarpaceae,S,ordinances,governor's
3427487,961051253,"$17,545.35 ",11/6/2019,Thelypteridaceae,B,foreboding,tantamount
1500575,375350586,"$97,291.16 ",2/23/2020,Rosaceae,L,carburetor,mountain's
3266154,709333801,"$63,316.10 ",8/3/2019,Apiaceae,L,dignifying,parameters
2980379,457314531,"$41,379.31 ",5/13/2019,Polygonaceae,B,intriguing,forehead's
5445240,960660108,"$30,275.19 ",10/8/2019,Apiaceae,F,valuable's,fortieth's
3354717,711472627,"$46,499.66 ",4/26/2019,Liliaceae,L,ascertains,hamburgers
5835741,119505378,"$48,132.03 ",3/24/2019,Pinaceae,B,disposal's,postulated
4918476,873516257,"$8,402.92 ",1/25/2020,Poaceae,F,sunflowers,traditions
2337237,834865981,"$99,107.87 ",6/6/2019,Fissidentaceae,F,negatively,limerick's
1945212,885996049,"$77,234.04 ",11/30/2019,Campanulaceae,B,doctrine's,macaronies
9862844,247176354,"$9,422.17 ",5/10/2019,Lauraceae,B,senility's,opposition
9034452,411963936,"$97,605.10 ",1/26/2020,Apiaceae,B,imperiling,profusions
6544383,747327193,"$11,107.49 ",3/14/2019,Scrophulariaceae,S,deceptions,restrained
7818251,906452549,"$33,349.14 ",9/2/2019,Violaceae,L,superstars,sauntering
2688248,488276581,"$63,902.40 ",11/18/2019,Liliaceae,F,bobsledded,enthralled
1727663,751541600,"$88,479.28 ",12/31/2019,Teloschistaceae,L,turquoises,facilitate
5191851,813157433,"$19,712.87 ",6/30/2019,Pteridaceae,B,festooning,roughening
2437928,334765903,"$32,669.23 ",9/19/2019,Styracaceae,S,projection,noblewoman
379103,560678677,"$98,204.00 ",9/2/2019,Asteraceae,S,orientated,traversing
4610437,519371763,"$7,630.01 ",5/27/2019,Poaceae,S,monument's,travelling
8614417,941671722,"$9,154.75 ",4/27/2019,Physciaceae,F,finalizing,mayonnaise
2316420,755245289,"$58,649.49 ",2/20/2020,Acanthaceae,S,material's,pinpoint's
715231,625640651,"$13,977.92 ",9/6/2019,Rosaceae,F,tightropes,kerosene's
1811648,405601519,"$91,928.33 ",6/20/2019,Bignoniaceae,L,talisman's,implacable
5853977,867909634,"$66,811.00 ",5/15/2019,Onagraceae,L,reservoirs,forbearing
4675119,383652157,"$60,245.23 ",1/31/2020,Aquifoliaceae,S,germicides,dependence
5282891,111448541,"$96,429.53 ",4/26/2019,Cactaceae,S,advisories,needlessly
7769369,737890597,"$34,631.09 ",4/6/2019,Lamiaceae,S,persecutes,practise's
2348847,308591171,"$35,682.27 ",5/18/2019,Brassicaceae,S,neophyte's,highbrow's
5023330,715451074,"$37,615.15 ",8/30/2019,Cyperaceae,S,habitation,pilgrimage
4897106,176345020,"$44,223.26 ",9/19/2019,Juncaceae,S,crayfishes,decimating
6109800,328854243,"$45,805.19 ",10/8/2019,Aristolochiaceae,F,supplement,modulating
6631649,115212098,"$56,093.48 ",11/16/2019,Myristicaceae,S,reformer's,committees
6127574,736531742,"$96,261.81 ",10/21/2019,Aceraceae,S,noticeably,worshipers
4037589,438383840,"$75,651.92 ",3/7/2019,Juglandaceae,S,nobility's,pushover's
1669125,267819537,"$67,771.44 ",7/6/2019,Chenopodiaceae,S,stranger's,indecisive
8381036,737949883,"$27,302.53 ",12/31/2019,Polemoniaceae,B,supplier's,reflexives
9896690,219918700,"$35,894.70 ",6/10/2019,Brassicaceae,S,postmaster,disbursing
8039907,860429762,"$52,068.38 ",1/16/2020,Limnocharitaceae,S,supplier's,mediocrity
4810264,244629953,"$83,175.05 ",11/1/2019,Orchidaceae,S,campaigner,dramatists
8859521,42232433,"$93,339.57 ",9/23/2019,Iridaceae,S,inevitably,cylinder's
3454748,872952192,"$23,587.28 ",8/7/2019,Gentianaceae,B,garlanding,defender's
5584022,721448027,"$50,988.35 ",10/19/2019,Fabaceae,L,accessible,substitute
4291996,258498277,"$65,646.39 ",11/24/2019,Brassicaceae,B,receipting,guillotine
4275308,966582617,"$41,884.63 ",8/18/2019,Fabaceae,F,westerly's,references
4540553,888092444,"$30,245.87 ",1/22/2020,Salicaceae,S,habitation,penknife's
1600989,187093003,"$8,953.01 ",1/5/2020,Euphorbiaceae,S,intimation,exonerated
6842679,907579997,"$74,285.86 ",4/13/2019,Bryaceae,S,incubation,generality
2726400,416601532,"$5,879.96 ",12/20/2019,Juncaceae,F,decorating,communique
2272956,439652233,"$75,174.40 ",3/16/2019,Funariaceae,S,peninsulas,constricts
1428061,721806215,"$50,554.29 ",10/31/2019,Caryophyllaceae,S,anecdote's,cartwheels
1289312,877794143,"$6,401.00 ",2/19/2020,Fabaceae,S,minstrel's,shotgunned
606058,446630779,"$59,278.05 ",5/5/2019,Scrophulariaceae,S,apparition,meditating
2387683,663318520,"$63,808.67 ",12/24/2019,Fabaceae,L,boundaries,crimsoning
3203875,122271366,"$48,594.71 ",10/9/2019,Asteraceae,S,vindictive,phonograph
1416680,543546350,"$46,423.85 ",5/10/2019,Rosaceae,S,sanctioned,volition's
6986357,479127726,"$67,784.48 ",9/22/2019,Boraginaceae,S,deciphered,shriveling
380706,678029577,"$96,877.63 ",1/6/2020,Fabaceae,L,forewarned,synonymous
1185892,562913316,"$34,449.23 ",5/13/2019,Lamiaceae,S,microfiche,platitudes
7951571,240812236,"$34,990.37 ",4/2/2019,Asteraceae,B,bitterness,counseling
863973,661625352,"$3,344.03 ",6/28/2019,Fabaceae,F,juxtaposed,fierceness
5674666,428517358,"$5,653.21 ",2/29/2020,Asteraceae,L,unwrapping,mediocrity
9913289,701456177,"$7,882.80 ",10/11/2019,Asclepiadaceae,S,sharpening,bumblebees
1578032,370747300,"$28,772.44 ",9/18/2019,Euphorbiaceae,S,literacy's,pediatrist
4919685,653093098,"$54,679.98 ",4/14/2019,Parmeliaceae,F,appareling,alteration
3220918,828148975,"$42,908.37 ",5/14/2019,Fabaceae,B,manicurist,humorist's
9963120,652764383,"$81,826.91 ",2/29/2020,Oxalidaceae,L,gynecology,loiterer's
5829829,556480790,"$53,325.41 ",4/6/2019,Salicaceae,S,original's,answerable
6050497,933192883,"$93,319.87 ",8/23/2019,Scrophulariaceae,B,predator's,households
2209772,724331662,"$22,995.38 ",2/4/2020,Asteraceae,B,bannisters,intimidate
7685557,384045148,"$22,732.62 ",3/8/2019,Piperaceae,B,elopements,socialized
2247200,348554464,"$7,799.53 ",7/16/2019,Cyperaceae,S,ungrateful,refreshing
3827047,527867394,"$73,350.15 ",3/26/2019,Rubiaceae,B,sicknesses,resonances
5532153,100002586,"$85,412.14 ",11/17/2019,Salicaceae,B,megabyte's,puncturing
6735803,436218318,"$81,896.42 ",2/11/2020,Pertusariaceae,F,vestibules,disapprove
4876992,685107961,"$42,832.30 ",7/18/2019,Asteraceae,S,appraising,uninspired
1749230,655687295,"$44,434.39 ",10/29/2019,Brachytheciaceae,B,restaurant,prosecuted
4015443,635450683,"$57,528.61 ",11/23/2019,Asteraceae,L,nicotine's,researcher
9551782,385063863,"$14,791.60 ",9/13/2019,Scrophulariaceae,S,obligatory,cashmere's
164452,480830093,"$53,664.24 ",9/21/2019,Rosaceae,B,velocity's,experience
5379704,704780174,"$79,806.92 ",10/2/2019,Fabaceae,S,equality's,silverware
424668,795174394,"$55,788.36 ",10/15/2019,Bryaceae,S,converse's,mattress's
9212635,458508309,"$73,418.77 ",9/6/2019,Fabaceae,S,chromosome,revolution
1787681,681687643,"$57,384.86 ",1/14/2020,Polypodiaceae,B,haranguing,inflection
9967762,861803042,"$15,658.23 ",11/23/2019,Arecaceae,L,sequence's,flimsiness
5263724,536722839,"$70,269.41 ",7/26/2019,Verrucariaceae,S,sauntering,dilation's
7882740,981597990,"$79,740.59 ",3/30/2019,Araceae,B,towellings,diminishes
5866320,271215260,"$45,499.09 ",1/25/2020,Lecideaceae,L,practicals,intangible
8606871,401956740,"$76,876.62 ",2/22/2020,Thelypteridaceae,F,retaliates,toadstools
4962508,574708213,"$54,738.96 ",5/25/2019,Caryophyllaceae,L,rebellions,skepticism
54640,613128726,"$91,600.41 ",12/11/2019,Fabaceae,B,chaperones,cornmeal's
3259229,989430612,"$21,761.04 ",3/4/2019,Polygonaceae,L,refraining,rationally
2190301,216280752,"$42,871.13 ",6/28/2019,Liliaceae,S,euthanasia,singular's
9382406,951724345,"$83,669.64 ",5/30/2019,Rosaceae,S,quarrelled,uprising's
4039603,635456165,"$94,423.77 ",4/19/2019,Verrucariaceae,S,appendixes,gradations
9352101,104735467,"$84,618.61 ",3/17/2019,Pteridaceae,L,pinpoint's,fourteenth
9000375,361200548,"$34,743.35 ",2/9/2020,Chenopodiaceae,S,playground,manifolded
2071575,638701847,"$48,138.75 ",12/13/2019,Rubiaceae,S,physically,richness's
2502296,269684932,"$20,444.52 ",1/1/2020,Cuscutaceae,L,vestment's,conspiring
9419978,523360441,"$98,280.28 ",7/28/2019,Malvaceae,L,confidence,accordions
5962389,374507272,$540.28 ,12/12/2019,Fabaceae,B,ransacking,throttle's
6909289,940372892,"$87,081.46 ",7/5/2019,Brassicaceae,S,highjack's,lecturer's
1291679,858629907,"$50,296.67 ",3/25/2019,Amblystegiaceae,B,charlatans,goalkeeper
8414011,88699866,"$36,935.78 ",5/22/2019,Urticaceae,L,explicable,earthliest
2579284,565723264,"$41,952.97 ",9/26/2019,Poaceae,F,rejuvenate,inaccuracy
3660802,970208134,"$66,967.23 ",4/28/2019,Combretaceae,S,inoculated,employer's
1278846,868915650,"$33,857.55 ",4/20/2019,Brassicaceae,S,unassigned,irreverent
9228343,811329854,"$59,904.17 ",9/1/2019,Convolvulaceae,S,darkness's,dispensing
8872218,170634426,"$75,677.73 ",4/26/2019,Cyperaceae,F,commencing,touchdowns
6881134,857796898,"$73,755.55 ",6/6/2019,Malvaceae,B,distending,depression
6287527,485869543,"$62,613.57 ",9/28/2019,Gomphillaceae,S,meteorites,overeating
4619534,516667556,"$43,536.65 ",8/6/2019,Fabaceae,B,duplicated,clubhouses
7451824,605318982,"$32,231.04 ",3/5/2019,Stereocaulaceae,S,locality's,microwaved
6452729,671720790,"$72,380.73 ",4/13/2019,Violaceae,F,projection,delimiters
3699721,160387885,"$23,443.71 ",3/21/2019,Poaceae,S,surprise's,captaining
9853167,497901499,"$81,822.91 ",9/14/2019,Rosaceae,B,backpacked,warehoused
2447061,213527283,"$76,873.98 ",1/21/2020,Asteraceae,S,woodpecker,treasuring
1883186,526447218,"$39,783.29 ",11/2/2019,Verbenaceae,S,serenading,paralleled
1213722,187365881,"$58,254.81 ",5/23/2019,Fabaceae,S,irrelevant,monorail's
3504470,930959770,"$45,346.86 ",12/11/2019,Fabaceae,S,unprovoked,greeting's
4397891,411540265,"$76,745.13 ",6/23/2019,Poaceae,S,intimation,previewers
8650909,802535094,"$62,729.33 ",9/1/2019,Brassicaceae,B,abstinence,overheated
8927721,24904031,"$32,393.55 ",11/22/2019,Ranunculaceae,S,unhappiest,hallelujah
2124235,23780935,"$43,588.21 ",1/2/2020,Araceae,S,totalities,tormenting
3739190,701085279,"$77,550.76 ",3/29/2019,Asclepiadaceae,B,activating,aptitude's
4366826,145389121,"$29,530.93 ",12/22/2019,Asteraceae,S,renouncing,perceptive
5494723,358369666,"$40,480.20 ",10/8/2019,Gesneriaceae,L,flourishes,triangular
5627999,77382819,"$17,011.16 ",7/9/2019,Malvaceae,S,ridiculing,submission
3444900,115916990,"$96,376.85 ",8/19/2019,Asteraceae,S,fashioning,lymphatics
3251697,345934,"$2,667.16 ",11/28/2019,Poaceae,S,critically,beginner's
3444597,118345408,"$26,288.64 ",2/7/2020,Leskeaceae,L,airliner's,durability
9439313,688233002,"$49,263.67 ",5/13/2019,Brassicaceae,B,frosting's,recurrence
8547873,210243073,"$6,942.48 ",7/7/2019,Scrophulariaceae,S,discourses,coercion's
2842402,742346200,"$41,084.81 ",2/11/2020,Menispermaceae,S,graduation,futility's
6666993,278737632,"$79,914.79 ",8/22/2019,Bromeliaceae,S,allotments,mortuary's
5115417,948867059,"$62,978.78 ",1/11/2020,Convolvulaceae,F,dislocates,greediness
7622549,190853128,"$81,197.93 ",9/18/2019,Hymenophyllaceae,S,clambering,appendix's
4510124,749445423,"$89,466.97 ",2/29/2020,Apiaceae,B,discoursed,dismissals
8899488,494796157,"$4,862.82 ",1/7/2020,Asteraceae,L,domestic's,overstated
9962191,496810880,"$45,010.58 ",7/27/2019,Ranunculaceae,S,bartenders,audition's
3876033,251662138,"$82,328.23 ",8/12/2019,Asteraceae,S,detonators,narrations
2010817,716348416,"$83,233.27 ",2/24/2020,Splachnobryaceae,S,facsimiles,intimation
6003503,92940784,"$68,379.58 ",1/18/2020,Rutaceae,S,stuttering,severances
3652481,834008334,"$83,750.48 ",9/5/2019,Fabaceae,B,telescoped,enrollment
46809,986393697,"$90,491.87 ",12/28/2019,Sapindaceae,S,unprovoked,perfectest
600966,695767243,"$63,860.34 ",6/13/2019,Campanulaceae,S,conversing,locomotion
8558614,604515426,"$64,341.70 ",5/1/2019,Euphorbiaceae,S,radiance's,novelist's
7960963,799719267,"$85,187.14 ",3/14/2019,Asteraceae,B,scrawniest,treasury's
3161115,563460930,"$44,740.75 ",3/28/2019,Amaranthaceae,B,assembling,nativities
449330,339408442,"$50,182.99 ",6/8/2019,Nyctaginaceae,S,tameness's,occurrence
4412716,492223858,"$86,395.60 ",5/18/2019,Physciaceae,B,complexion,mahoganies
185250,284533974,"$12,399.72 ",12/22/2019,Rubiaceae,S,proceeding,attentions
3211588,57607381,"$1,756.11 ",10/20/2019,Asteraceae,S,convenient,uneducated
5489171,284137876,"$84,712.35 ",8/9/2019,Poaceae,B,cottontail,solitaries
2865950,119270243,"$80,200.89 ",9/13/2019,Juncaceae,F,acquittals,somebodies
8233881,60917671,"$60,816.14 ",9/4/2019,Hydrophyllaceae,L,sufferings,commerce's
362717,458634397,"$64,296.61 ",8/20/2019,Asteraceae,S,vocalist's,cooperated
7708151,628314363,"$27,845.98 ",7/19/2019,Brassicaceae,L,optimizing,adoption's
9854507,82252857,"$24,807.23 ",3/5/2019,Fabaceae,F,floundered,hyacinth's
3881273,731234759,"$96,229.42 ",9/21/2019,Asteraceae,S,panorama's,loathing's
2057162,647528589,"$79,712.22 ",5/16/2019,Asteraceae,S,manipulate,demagogues
8944961,272838110,"$19,583.54 ",4/5/2019,Timmiaceae,B,retrievals,recourse's
5734893,974248044,"$31,545.61 ",7/21/2019,Asteraceae,S,collection,girlhood's
7481486,823808077,"$23,453.82 ",4/21/2019,Catillariaceae,S,encircling,generality
6621038,270081713,"$16,118.56 ",5/23/2019,Poaceae,S,marsupials,thousand's
1875012,892271579,"$96,600.71 ",10/24/2019,Cyperaceae,S,recreating,outdoors's
